sequence_id	direction_group	outcome	group
11247_20	negative	BMI	Female
11248_43	positive	BMI	Female
11252_30	negative	BMI	Female
11257_1	positive	BMI	Female
11258_41	negative	BMI	Female
11275_94	negative	BMI	Female
11278_4	positive	BMI	Female
11281_6	negative	BMI	Female
11283_13	negative	BMI	Female
11287_14	positive	BMI	Female
11288_26	positive	BMI	Female
11292_13	negative	BMI	Female
11293_14	negative	BMI	Female
11308_8	positive	BMI	Female
11312_40	negative	BMI	Female
11327_56	negative	BMI	Female
11347_9	positive	BMI	Female
11348_132	positive	BMI	Female
11351_233	positive	BMI	Female
11372_2	negative	BMI	Female
11377_19	positive	BMI	Female
11380_84	negative	BMI	Female
11383_41	negative	BMI	Female
11387_3	negative	BMI	Female
11390_24	positive	BMI	Female
11391_69	positive	BMI	Female
11396_39	negative	BMI	Female
11405_150	negative	BMI	Female
11406_82	positive	BMI	Female
11424_4	positive	BMI	Female
11425_31	negative	BMI	Female
11429_80	negative	BMI	Female
11431_235	negative	BMI	Female
11432_11	negative	BMI	Female
11433_11	negative	BMI	Female
11439_88	negative	BMI	Female
11441_11	negative	BMI	Female
11448_34	positive	BMI	Female
11454_87	positive	BMI	Female
11456_2	negative	BMI	Female
11457_53	positive	BMI	Female
11459_81	negative	BMI	Female
11464_9	negative	BMI	Female
11468_15	negative	BMI	Female
11510_31	positive	BMI	Female
11513_92	negative	BMI	Female
11514_196	positive	BMI	Female
11534_6	positive	BMI	Female
11537_12	negative	BMI	Female
11539_4	negative	BMI	Female
11543_84	negative	BMI	Female
11551_16	positive	BMI	Female
11560_76	negative	BMI	Female
11563_51	negative	BMI	Female
11570_94	negative	BMI	Female
11571_75	positive	BMI	Female
11587_5	negative	BMI	Female
11608_5	positive	BMI	Female
11615_16	negative	BMI	Female
11633_89	negative	BMI	Female
11638_42	negative	BMI	Female
11643_73	negative	BMI	Female
11647_6	negative	BMI	Female
11649_3	positive	BMI	Female
11656_110	negative	BMI	Female
11659_31	negative	BMI	Female
11666_72	negative	BMI	Female
11672_17	negative	BMI	Female
11682_7	negative	BMI	Female
11692_21	negative	BMI	Female
11708_2	negative	BMI	Female
11825_27	negative	BMI	Female
11926_23	positive	BMI	Female
11952_1	negative	BMI	Female
11955_1	positive	BMI	Female
11967_23	negative	BMI	Female
11988_24	negative	BMI	Female
11989_35	negative	BMI	Female
12001_7	negative	BMI	Female
12030_82	negative	BMI	Female
12033_3	negative	BMI	Female
12046_51	negative	BMI	Female
12329_21	negative	BMI	Female
12332_7	positive	BMI	Female
12333_87	negative	BMI	Female
12338_27	negative	BMI	Female
12345_4	negative	BMI	Female
12347_29	positive	BMI	Female
12361_102	negative	BMI	Female
12370_30	positive	BMI	Female
12381_26	positive	BMI	Female
12382_2	positive	BMI	Female
12384_92	negative	BMI	Female
12385_4	negative	BMI	Female
12386_11	negative	BMI	Female
12389_4	negative	BMI	Female
12391_27	negative	BMI	Female
12392_30	positive	BMI	Female
12399_194	positive	BMI	Female
12401_3	negative	BMI	Female
12403_30	negative	BMI	Female
12415_122	negative	BMI	Female
12417_46	positive	BMI	Female
12420_10	negative	BMI	Female
12431_13	negative	BMI	Female
12436_84	positive	BMI	Female
12437_18	negative	BMI	Female
12450_42	positive	BMI	Female
12451_62	negative	BMI	Female
12452_32	negative	BMI	Female
12456_5	negative	BMI	Female
12459_13	negative	BMI	Female
12460_18	positive	BMI	Female
12461_8	positive	BMI	Female
12463_7	negative	BMI	Female
12473_48	negative	BMI	Female
12475_48	positive	BMI	Female
12479_50	negative	BMI	Female
12480_9	negative	BMI	Female
12484_67	negative	BMI	Female
12486_8	negative	BMI	Female
12493_42	negative	BMI	Female
12498_12	positive	BMI	Female
12501_10	positive	BMI	Female
12503_5	positive	BMI	Female
12504_26	negative	BMI	Female
12511_83	negative	BMI	Female
12514_16	positive	BMI	Female
12516_13	negative	BMI	Female
12521_3	negative	BMI	Female
12524_18	positive	BMI	Female
12527_50	negative	BMI	Female
12528_40	negative	BMI	Female
12529_32	negative	BMI	Female
12530_14	negative	BMI	Female
12531_5	negative	BMI	Female
12533_135	negative	BMI	Female
12540_25	positive	BMI	Female
12546_1	negative	BMI	Female
12554_10	positive	BMI	Female
12560_9	positive	BMI	Female
12571_14	negative	BMI	Female
12580_7	positive	BMI	Female
12585_39	negative	BMI	Female
12587_65	positive	BMI	Female
12604_16	negative	BMI	Female
12605_1	negative	BMI	Female
12623_84	negative	BMI	Female
12632_14	negative	BMI	Female
12633_3	negative	BMI	Female
12635_9	positive	BMI	Female
12650_43	positive	BMI	Female
12651_21	negative	BMI	Female
12653_13	negative	BMI	Female
12655_30	negative	BMI	Female
12656_1	positive	BMI	Female
12657_2	negative	BMI	Female
12663_1	positive	BMI	Female
12667_2	negative	BMI	Female
12668_7	negative	BMI	Female
12681_63	negative	BMI	Female
12685_57	positive	BMI	Female
12688_115	negative	BMI	Female
12690_33	positive	BMI	Female
12693_2	negative	BMI	Female
12701_1	positive	BMI	Female
12704_26	positive	BMI	Female
12713_365	negative	BMI	Female
12714_38	negative	BMI	Female
12715_30	negative	BMI	Female
12716_3	negative	BMI	Female
12724_81	positive	BMI	Female
12731_12	positive	BMI	Female
12732_13	negative	BMI	Female
12738_43	negative	BMI	Female
12746_4	negative	BMI	Female
12748_6	negative	BMI	Female
12750_9	negative	BMI	Female
12754_14	negative	BMI	Female
12756_3	negative	BMI	Female
12758_47	negative	BMI	Female
12760_34	negative	BMI	Female
12768_3	positive	BMI	Female
12775_6	negative	BMI	Female
12790_10	negative	BMI	Female
12800_5	negative	BMI	Female
12813_18	positive	BMI	Female
12814_17	negative	BMI	Female
12817_1	positive	BMI	Female
12818_159	positive	BMI	Female
12820_1	negative	BMI	Female
12827_37	negative	BMI	Female
12831_21	negative	BMI	Female
12845_18	negative	BMI	Female
12851_5	negative	BMI	Female
12855_16	negative	BMI	Female
12862_14	negative	BMI	Female
12864_9	negative	BMI	Female
12881_17	positive	BMI	Female
12894_3	negative	BMI	Female
12923_51	negative	BMI	Female
12925_105	negative	BMI	Female
12933_17	negative	BMI	Female
12934_1	positive	BMI	Female
12939_1	negative	BMI	Female
12945_33	negative	BMI	Female
12956_40	positive	BMI	Female
12960_9	positive	BMI	Female
12968_2	negative	BMI	Female
12970_35	negative	BMI	Female
12975_11	negative	BMI	Female
12976_49	negative	BMI	Female
12986_12	negative	BMI	Female
12991_49	negative	BMI	Female
13007_66	negative	BMI	Female
13011_20	negative	BMI	Female
13013_41	negative	BMI	Female
13022_20	positive	BMI	Female
13025_4	negative	BMI	Female
13032_1	negative	BMI	Female
13039_1	negative	BMI	Female
13044_5	negative	BMI	Female
13053_6	positive	BMI	Female
13055_53	negative	BMI	Female
13056_18	negative	BMI	Female
13059_33	negative	BMI	Female
13073_14	positive	BMI	Female
13076_4	negative	BMI	Female
13083_18	negative	BMI	Female
13090_17	negative	BMI	Female
13093_6	positive	BMI	Female
13095_51	positive	BMI	Female
13097_11	negative	BMI	Female
13098_93	positive	BMI	Female
13102_1	positive	BMI	Female
13107_9	negative	BMI	Female
13109_82	negative	BMI	Female
13111_79	negative	BMI	Female
13112_179	positive	BMI	Female
13113_7	negative	BMI	Female
13114_50	negative	BMI	Female
13122_19	negative	BMI	Female
13124_20	positive	BMI	Female
13125_45	negative	BMI	Female
13131_5	negative	BMI	Female
13132_14	positive	BMI	Female
13133_73	positive	BMI	Female
13229_20	negative	BMI	Female
13231_90	positive	BMI	Female
13236_25	positive	BMI	Female
13374_4	negative	BMI	Female
13377_3	negative	BMI	Female
13378_80	negative	BMI	Female
13386_248	negative	BMI	Female
13387_55	negative	BMI	Female
13388_57	negative	BMI	Female
13399_33	negative	BMI	Female
13416_8	negative	BMI	Female
13429_3	negative	BMI	Female
13435_31	negative	BMI	Female
13439_6	negative	BMI	Female
13447_42	negative	BMI	Female
13451_2	negative	BMI	Female
13453_2	negative	BMI	Female
13463_1	negative	BMI	Female
13464_8	negative	BMI	Female
13465_5	positive	BMI	Female
13470_43	negative	BMI	Female
13473_55	negative	BMI	Female
13477_65	negative	BMI	Female
13482_14	negative	BMI	Female
13488_3	positive	BMI	Female
13490_1	negative	BMI	Female
13491_40	negative	BMI	Female
13497_34	positive	BMI	Female
13498_1	positive	BMI	Female
13501_10	positive	BMI	Female
13502_2	negative	BMI	Female
13506_10	negative	BMI	Female
13507_51	negative	BMI	Female
13516_46	negative	BMI	Female
13517_3	negative	BMI	Female
13518_5	positive	BMI	Female
13519_112	negative	BMI	Female
13525_17	negative	BMI	Female
13534_20	negative	BMI	Female
13539_131	negative	BMI	Female
13540_1	negative	BMI	Female
13541_1	negative	BMI	Female
13545_97	positive	BMI	Female
13548_53	negative	BMI	Female
13554_78	negative	BMI	Female
13557_3	negative	BMI	Female
13568_30	negative	BMI	Female
13570_43	positive	BMI	Female
13574_50	negative	BMI	Female
13575_40	positive	BMI	Female
13587_10	positive	BMI	Female
13589_10	negative	BMI	Female
13596_3	negative	BMI	Female
13599_15	negative	BMI	Female
13604_27	negative	BMI	Female
13610_9	positive	BMI	Female
13613_23	negative	BMI	Female
13618_15	negative	BMI	Female
13620_10	positive	BMI	Female
13631_1	negative	BMI	Female
13634_209	negative	BMI	Female
13645_14	negative	BMI	Female
13650_11	positive	BMI	Female
13653_335	negative	BMI	Female
13657_2	positive	BMI	Female
13658_31	negative	BMI	Female
13659_36	positive	BMI	Female
13665_35	negative	BMI	Female
13666_222	negative	BMI	Female
13671_40	positive	BMI	Female
13672_3	negative	BMI	Female
13676_46	positive	BMI	Female
13681_173	negative	BMI	Female
13686_2	negative	BMI	Female
13698_28	negative	BMI	Female
13700_10	positive	BMI	Female
13704_5	positive	BMI	Female
13711_10	negative	BMI	Female
13719_19	negative	BMI	Female
13724_27	positive	BMI	Female
13729_26	positive	BMI	Female
13738_8	negative	BMI	Female
13926_1	positive	BMI	Female
13932_45	negative	BMI	Female
13934_3	negative	BMI	Female
13941_82	negative	BMI	Female
13943_38	positive	BMI	Female
13946_8	positive	BMI	Female
13947_371	positive	BMI	Female
13960_15	negative	BMI	Female
13966_30	negative	BMI	Female
13973_62	positive	BMI	Female
13977_28	negative	BMI	Female
13984_23	negative	BMI	Female
13985_12	negative	BMI	Female
13986_6	negative	BMI	Female
13988_67	positive	BMI	Female
13994_1	negative	BMI	Female
13998_26	negative	BMI	Female
14006_36	negative	BMI	Female
14007_22	negative	BMI	Female
14008_22	negative	BMI	Female
14009_65	negative	BMI	Female
14021_81	negative	BMI	Female
14026_24	negative	BMI	Female
14028_22	negative	BMI	Female
14029_42	positive	BMI	Female
14043_12	negative	BMI	Female
14047_78	negative	BMI	Female
14054_17	positive	BMI	Female
14061_48	negative	BMI	Female
14066_49	negative	BMI	Female
14076_74	positive	BMI	Female
14082_56	negative	BMI	Female
14088_38	negative	BMI	Female
14093_10	negative	BMI	Female
14094_29	negative	BMI	Female
14100_63	positive	BMI	Female
14101_2	positive	BMI	Female
14106_46	negative	BMI	Female
14116_129	positive	BMI	Female
14120_2	negative	BMI	Female
14121_24	negative	BMI	Female
14123_34	positive	BMI	Female
14128_121	negative	BMI	Female
14131_37	negative	BMI	Female
14133_93	positive	BMI	Female
14135_3	negative	BMI	Female
14136_234	positive	BMI	Female
14143_8	negative	BMI	Female
14144_3	negative	BMI	Female
14149_9	negative	BMI	Female
14150_7	positive	BMI	Female
14151_4	negative	BMI	Female
14153_8	negative	BMI	Female
14156_33	negative	BMI	Female
14175_78	negative	BMI	Female
14197_2	negative	BMI	Female
14203_3	positive	BMI	Female
14204_55	positive	BMI	Female
14208_3	negative	BMI	Female
14229_5	negative	BMI	Female
14245_195	negative	BMI	Female
14260_112	positive	BMI	Female
14268_4	positive	BMI	Female
14271_23	negative	BMI	Female
14287_6	positive	BMI	Female
14294_61	negative	BMI	Female
14314_6	negative	BMI	Female
14318_1	positive	BMI	Female
14326_4	positive	BMI	Female
14331_262	negative	BMI	Female
14334_3	negative	BMI	Female
14341_8	positive	BMI	Female
14593_152	positive	BMI	Female
14603_51	positive	BMI	Female
14614_41	positive	BMI	Female
14618_26	negative	BMI	Female
14623_26	positive	BMI	Female
14631_22	negative	BMI	Female
14633_26	negative	BMI	Female
14634_13	negative	BMI	Female
14645_253	negative	BMI	Female
14655_1	positive	BMI	Female
14663_44	positive	BMI	Female
14670_1	negative	BMI	Female
14675_20	positive	BMI	Female
14687_6	negative	BMI	Female
14689_3	positive	BMI	Female
14692_3	negative	BMI	Female
14708_59	positive	BMI	Female
14711_27	negative	BMI	Female
14747_9	negative	BMI	Female
15297_3	negative	BMI	Female
15305_7	positive	BMI	Female
15306_20	negative	BMI	Female
15308_108	positive	BMI	Female
15310_61	negative	BMI	Female
15313_28	negative	BMI	Female
15315_64	negative	BMI	Female
15316_262	positive	BMI	Female
15322_35	positive	BMI	Female
15324_58	positive	BMI	Female
15333_11	positive	BMI	Female
15336_7	negative	BMI	Female
15346_31	negative	BMI	Female
15358_28	negative	BMI	Female
15363_32	negative	BMI	Female
15364_101	negative	BMI	Female
15367_38	negative	BMI	Female
15370_5	negative	BMI	Female
15374_15	negative	BMI	Female
15375_49	negative	BMI	Female
15385_116	positive	BMI	Female
15387_44	negative	BMI	Female
15388_24	positive	BMI	Female
15390_3	negative	BMI	Female
15391_114	positive	BMI	Female
15395_15	positive	BMI	Female
15413_3	negative	BMI	Female
15419_15	negative	BMI	Female
15427_35	positive	BMI	Female
15430_165	negative	BMI	Female
15440_57	negative	BMI	Female
15444_45	negative	BMI	Female
15446_25	negative	BMI	Female
15449_33	positive	BMI	Female
15452_5	positive	BMI	Female
15455_40	negative	BMI	Female
15471_29	positive	BMI	Female
15472_16	negative	BMI	Female
15475_4	positive	BMI	Female
15481_45	negative	BMI	Female
15483_377	positive	BMI	Female
15486_126	negative	BMI	Female
15495_9	negative	BMI	Female
15497_9	negative	BMI	Female
15503_15	negative	BMI	Female
15503_20	positive	BMI	Female
15509_2	negative	BMI	Female
15511_37	negative	BMI	Female
15514_26	positive	BMI	Female
15515_2	positive	BMI	Female
15516_12	negative	BMI	Female
15522_2	positive	BMI	Female
15523_9	positive	BMI	Female
15526_33	positive	BMI	Female
15530_33	negative	BMI	Female
15533_97	negative	BMI	Female
15535_3	negative	BMI	Female
15542_19	positive	BMI	Female
15548_35	positive	BMI	Female
15556_49	negative	BMI	Female
15558_63	positive	BMI	Female
15559_5	positive	BMI	Female
15560_52	positive	BMI	Female
15565_102	negative	BMI	Female
15570_99	negative	BMI	Female
15579_26	negative	BMI	Female
15582_25	positive	BMI	Female
15583_18	negative	BMI	Female
15584_9	negative	BMI	Female
15585_304	negative	BMI	Female
15587_20	negative	BMI	Female
15604_18	negative	BMI	Female
15606_19	positive	BMI	Female
15607_56	positive	BMI	Female
15613_16	negative	BMI	Female
15614_168	positive	BMI	Female
15615_8	negative	BMI	Female
15620_4	positive	BMI	Female
15623_1	negative	BMI	Female
15626_223	positive	BMI	Female
15633_6	positive	BMI	Female
15634_139	negative	BMI	Female
15635_4	negative	BMI	Female
15641_20	negative	BMI	Female
15644_1	negative	BMI	Female
15667_39	positive	BMI	Female
15668_19	negative	BMI	Female
15670_15	negative	BMI	Female
15675_3	negative	BMI	Female
15686_49	negative	BMI	Female
16015_19	negative	BMI	Female
16035_8	negative	BMI	Female
16057_6	negative	BMI	Female
16070_7	negative	BMI	Female
16074_12	negative	BMI	Female
16079_2	positive	BMI	Female
16081_38	negative	BMI	Female
16288_17	negative	BMI	Female
16293_1	positive	BMI	Female
16296_43	negative	BMI	Female
16299_13	negative	BMI	Female
16302_11	negative	BMI	Female
16304_6	positive	BMI	Female
16309_30	negative	BMI	Female
16315_105	positive	BMI	Female
16318_12	negative	BMI	Female
16322_10	positive	BMI	Female
16324_38	negative	BMI	Female
16561_9	positive	BMI	Female
16583_8	negative	BMI	Female
16585_16	negative	BMI	Female
16587_1	negative	BMI	Female
16588_10	negative	BMI	Female
16591_71	negative	BMI	Female
16593_3	negative	BMI	Female
16594_44	positive	BMI	Female
16599_38	positive	BMI	Female
16606_85	positive	BMI	Female
16607_78	negative	BMI	Female
16612_28	positive	BMI	Female
16613_3	positive	BMI	Female
16614_27	positive	BMI	Female
16616_137	positive	BMI	Female
16618_7	positive	BMI	Female
16620_26	positive	BMI	Female
16746_12	negative	BMI	Female
16748_1	negative	BMI	Female
16749_79	negative	BMI	Female
16754_40	negative	BMI	Female
16755_195	negative	BMI	Female
16760_2	negative	BMI	Female
16770_3	positive	BMI	Female
16773_29	negative	BMI	Female
16781_2	positive	BMI	Female
16802_31	negative	BMI	Female
16805_5	positive	BMI	Female
16807_35	negative	BMI	Female
16814_13	negative	BMI	Female
16818_200	negative	BMI	Female
16823_75	negative	BMI	Female
16825_20	negative	BMI	Female
16845_15	negative	BMI	Female
16850_5	negative	BMI	Female
16852_10	negative	BMI	Female
16853_5	positive	BMI	Female
16854_17	negative	BMI	Female
16858_384	negative	BMI	Female
16859_100	negative	BMI	Female
16882_27	positive	BMI	Female
16890_37	negative	BMI	Female
16900_29	negative	BMI	Female
16907_3	negative	BMI	Female
16913_8	positive	BMI	Female
16914_104	positive	BMI	Female
16915_153	positive	BMI	Female
16916_19	negative	BMI	Female
16918_198	negative	BMI	Female
17137_160	positive	BMI	Female
17140_57	negative	BMI	Female
17148_7	positive	BMI	Female
17154_2	negative	BMI	Female
17155_1	negative	BMI	Female
17165_1	negative	BMI	Female
17170_15	positive	BMI	Female
17175_5	negative	BMI	Female
17199_43	negative	BMI	Female
17200_50	negative	BMI	Female
17209_27	negative	BMI	Female
17224_12	positive	BMI	Female
17319_1	negative	BMI	Female
17325_10	negative	BMI	Female
17329_2	negative	BMI	Female
17332_3	negative	BMI	Female
17343_6	positive	BMI	Female
17346_61	negative	BMI	Female
17348_5	negative	BMI	Female
17350_13	positive	BMI	Female
17366_6	negative	BMI	Female
17367_5	negative	BMI	Female
17377_1	positive	BMI	Female
17383_4	negative	BMI	Female
17384_110	negative	BMI	Female
17391_10	positive	BMI	Female
17397_8	negative	BMI	Female
17398_55	positive	BMI	Female
17403_14	negative	BMI	Female
17410_5	positive	BMI	Female
17419_17	negative	BMI	Female
17432_25	negative	BMI	Female
17435_43	negative	BMI	Female
17441_4	positive	BMI	Female
17447_52	negative	BMI	Female
17449_23	negative	BMI	Female
17453_34	negative	BMI	Female
17454_15	positive	BMI	Female
17456_53	positive	BMI	Female
17460_51	negative	BMI	Female
17467_1	positive	BMI	Female
17468_1	negative	BMI	Female
17475_18	negative	BMI	Female
17490_4	positive	BMI	Female
17505_125	positive	BMI	Female
17511_10	negative	BMI	Female
17513_11	negative	BMI	Female
17516_7	negative	BMI	Female
17671_58	positive	BMI	Female
17672_184	negative	BMI	Female
17673_34	negative	BMI	Female
17675_17	positive	BMI	Female
17680_12	negative	BMI	Female
17682_1	positive	BMI	Female
17691_1	negative	BMI	Female
17692_2	negative	BMI	Female
17696_1	positive	BMI	Female
17698_15	negative	BMI	Female
17702_53	negative	BMI	Female
17703_40	negative	BMI	Female
17710_40	negative	BMI	Female
17712_7	positive	BMI	Female
17721_82	negative	BMI	Female
17722_5	positive	BMI	Female
17725_37	positive	BMI	Female
17736_105	positive	BMI	Female
17743_14	negative	BMI	Female
17746_77	negative	BMI	Female
17747_45	negative	BMI	Female
17748_21	negative	BMI	Female
17750_8	positive	BMI	Female
17751_68	positive	BMI	Female
17752_24	negative	BMI	Female
17755_5	positive	BMI	Female
17758_79	positive	BMI	Female
17770_42	positive	BMI	Female
17771_35	positive	BMI	Female
17772_7	negative	BMI	Female
17773_26	positive	BMI	Female
17777_31	negative	BMI	Female
17781_191	positive	BMI	Female
17783_9	negative	BMI	Female
17794_6	positive	BMI	Female
17796_15	negative	BMI	Female
17799_9	negative	BMI	Female
17804_102	positive	BMI	Female
17806_6	positive	BMI	Female
17811_78	negative	BMI	Female
17812_2	positive	BMI	Female
17813_21	negative	BMI	Female
17817_22	negative	BMI	Female
17820_170	positive	BMI	Female
17822_57	negative	BMI	Female
17826_341	negative	BMI	Female
17832_12	negative	BMI	Female
17837_5	negative	BMI	Female
17855_28	negative	BMI	Female
18166_4	positive	BMI	Female
18181_2	positive	BMI	Female
18182_24	negative	BMI	Female
18183_3	negative	BMI	Female
18187_16	negative	BMI	Female
18190_15	negative	BMI	Female
18192_69	negative	BMI	Female
18194_18	negative	BMI	Female
18195_3	negative	BMI	Female
18197_97	negative	BMI	Female
18198_51	positive	BMI	Female
18205_123	positive	BMI	Female
18208_3	negative	BMI	Female
18210_12	negative	BMI	Female
18213_30	negative	BMI	Female
18216_22	negative	BMI	Female
18218_48	negative	BMI	Female
18220_141	positive	BMI	Female
18222_34	positive	BMI	Female
18225_13	negative	BMI	Female
18235_16	negative	BMI	Female
18244_1	positive	BMI	Female
18255_6	negative	BMI	Female
18259_15	negative	BMI	Female
18270_10	negative	BMI	Female
18271_43	positive	BMI	Female
18277_28	positive	BMI	Female
18280_29	negative	BMI	Female
18282_1	negative	BMI	Female
18285_6	negative	BMI	Female
18289_16	negative	BMI	Female
18290_6	negative	BMI	Female
18297_8	negative	BMI	Female
18302_204	negative	BMI	Female
18306_1	negative	BMI	Female
18307_71	negative	BMI	Female
18308_30	positive	BMI	Female
18310_26	negative	BMI	Female
18311_44	positive	BMI	Female
18312_68	positive	BMI	Female
18316_75	positive	BMI	Female
18321_38	negative	BMI	Female
18322_15	negative	BMI	Female
18326_50	negative	BMI	Female
18327_6	positive	BMI	Female
18328_36	negative	BMI	Female
18338_26	positive	BMI	Female
18339_207	positive	BMI	Female
18340_2	negative	BMI	Female
18343_10	positive	BMI	Female
18348_89	positive	BMI	Female
18375_28	negative	BMI	Female
18380_78	positive	BMI	Female
18381_16	negative	BMI	Female
18385_4	negative	BMI	Female
18395_5	negative	BMI	Female
18396_10	negative	BMI	Female
18397_5	negative	BMI	Female
18399_1	negative	BMI	Female
18404_22	negative	BMI	Female
18408_26	positive	BMI	Female
18410_26	negative	BMI	Female
18417_3	negative	BMI	Female
18432_32	negative	BMI	Female
18434_141	positive	BMI	Female
18435_40	positive	BMI	Female
18449_33	negative	BMI	Female
18819_21	positive	BMI	Female
18823_52	negative	BMI	Female
18830_1	negative	BMI	Female
18831_6	negative	BMI	Female
18832_65	positive	BMI	Female
18837_9	negative	BMI	Female
18841_1	negative	BMI	Female
18842_24	positive	BMI	Female
18859_7	negative	BMI	Female
18864_7	positive	BMI	Female
18866_8	negative	BMI	Female
18870_1	negative	BMI	Female
18878_15	negative	BMI	Female
18880_81	negative	BMI	Female
18882_7	positive	BMI	Female
18884_22	positive	BMI	Female
18888_37	negative	BMI	Female
18890_227	negative	BMI	Female
18891_98	positive	BMI	Female
18893_26	negative	BMI	Female
18895_54	positive	BMI	Female
18896_23	positive	BMI	Female
18899_82	negative	BMI	Female
18905_5	positive	BMI	Female
18907_97	negative	BMI	Female
18916_25	positive	BMI	Female
18917_53	negative	BMI	Female
18922_27	positive	BMI	Female
18925_24	positive	BMI	Female
18930_28	positive	BMI	Female
18931_40	positive	BMI	Female
18938_3	negative	BMI	Female
18942_11	positive	BMI	Female
18943_4	negative	BMI	Female
18947_3	negative	BMI	Female
19109_32	negative	BMI	Female
19110_6	positive	BMI	Female
19116_1	negative	BMI	Female
19117_3	negative	BMI	Female
19126_4	negative	BMI	Female
19129_15	positive	BMI	Female
19135_5	positive	BMI	Female
19136_22	negative	BMI	Female
19141_22	positive	BMI	Female
19153_53	negative	BMI	Female
19158_1	positive	BMI	Female
19166_15	positive	BMI	Female
19170_25	positive	BMI	Female
19180_38	negative	BMI	Female
19183_164	positive	BMI	Female
19188_21	negative	BMI	Female
19193_18	negative	BMI	Female
19195_85	positive	BMI	Female
19196_73	negative	BMI	Female
19206_20	positive	BMI	Female
19207_119	negative	BMI	Female
19208_8	negative	BMI	Female
19213_1	negative	BMI	Female
