sequence_id	direction_group	outcome	group
12794_6	negative	BMI	Sex-combined
12800_5	negative	BMI	Sex-combined
12813_18	positive	BMI	Sex-combined
12814_17	negative	BMI	Sex-combined
12817_1	positive	BMI	Sex-combined
12820_1	negative	BMI	Sex-combined
12827_37	negative	BMI	Sex-combined
12831_21	negative	BMI	Sex-combined
12845_18	negative	BMI	Sex-combined
12851_5	negative	BMI	Sex-combined
12855_16	negative	BMI	Sex-combined
12862_14	negative	BMI	Sex-combined
12864_9	negative	BMI	Sex-combined
12881_17	positive	BMI	Sex-combined
12894_3	negative	BMI	Sex-combined
12923_51	negative	BMI	Sex-combined
12925_105	negative	BMI	Sex-combined
12933_17	negative	BMI	Sex-combined
12934_1	positive	BMI	Sex-combined
12936_38	positive	BMI	Sex-combined
12939_1	negative	BMI	Sex-combined
12940_35	positive	BMI	Sex-combined
12945_33	negative	BMI	Sex-combined
12968_2	negative	BMI	Sex-combined
12970_35	negative	BMI	Sex-combined
12975_11	negative	BMI	Sex-combined
12976_49	negative	BMI	Sex-combined
12986_12	negative	BMI	Sex-combined
12991_49	negative	BMI	Sex-combined
12993_21	positive	BMI	Sex-combined
13007_66	negative	BMI	Sex-combined
13011_20	negative	BMI	Sex-combined
13013_41	negative	BMI	Sex-combined
13022_20	positive	BMI	Sex-combined
13025_4	negative	BMI	Sex-combined
13032_1	negative	BMI	Sex-combined
13039_1	negative	BMI	Sex-combined
13042_7	negative	BMI	Sex-combined
13044_5	negative	BMI	Sex-combined
13055_53	negative	BMI	Sex-combined
13056_18	negative	BMI	Sex-combined
13067_5	positive	BMI	Sex-combined
13076_4	negative	BMI	Sex-combined
13083_18	negative	BMI	Sex-combined
13093_6	positive	BMI	Sex-combined
13095_51	positive	BMI	Sex-combined
13097_11	negative	BMI	Sex-combined
13102_1	positive	BMI	Sex-combined
13105_7	negative	BMI	Sex-combined
13107_9	negative	BMI	Sex-combined
13109_82	negative	BMI	Sex-combined
13111_79	negative	BMI	Sex-combined
13113_7	negative	BMI	Sex-combined
13114_50	negative	BMI	Sex-combined
13118_5	negative	BMI	Sex-combined
13122_19	negative	BMI	Sex-combined
13124_20	positive	BMI	Sex-combined
13125_45	negative	BMI	Sex-combined
13131_5	negative	BMI	Sex-combined
13133_73	positive	BMI	Sex-combined
13229_20	negative	BMI	Sex-combined
13231_90	positive	BMI	Sex-combined
13242_134	negative	BMI	Sex-combined
13374_4	negative	BMI	Sex-combined
13377_3	negative	BMI	Sex-combined
13386_248	negative	BMI	Sex-combined
13387_55	negative	BMI	Sex-combined
13388_57	negative	BMI	Sex-combined
13399_33	negative	BMI	Sex-combined
13429_3	negative	BMI	Sex-combined
13435_31	negative	BMI	Sex-combined
13439_6	negative	BMI	Sex-combined
13447_42	negative	BMI	Sex-combined
13451_2	negative	BMI	Sex-combined
13453_2	negative	BMI	Sex-combined
13464_8	negative	BMI	Sex-combined
13465_5	positive	BMI	Sex-combined
13470_43	negative	BMI	Sex-combined
13473_55	negative	BMI	Sex-combined
13477_65	negative	BMI	Sex-combined
13482_14	negative	BMI	Sex-combined
13488_3	positive	BMI	Sex-combined
13490_1	negative	BMI	Sex-combined
13491_40	negative	BMI	Sex-combined
13495_48	negative	BMI	Sex-combined
13497_34	positive	BMI	Sex-combined
13499_30	positive	BMI	Sex-combined
13502_2	negative	BMI	Sex-combined
13506_10	negative	BMI	Sex-combined
13507_51	negative	BMI	Sex-combined
13517_3	negative	BMI	Sex-combined
13518_5	positive	BMI	Sex-combined
13519_112	negative	BMI	Sex-combined
13525_17	negative	BMI	Sex-combined
13539_131	negative	BMI	Sex-combined
13540_1	negative	BMI	Sex-combined
13541_1	negative	BMI	Sex-combined
13548_53	negative	BMI	Sex-combined
13549_15	negative	BMI	Sex-combined
13552_7	negative	BMI	Sex-combined
13554_78	negative	BMI	Sex-combined
13557_3	negative	BMI	Sex-combined
13566_2	negative	BMI	Sex-combined
13568_30	negative	BMI	Sex-combined
13574_50	negative	BMI	Sex-combined
13575_40	negative	BMI	Sex-combined
13587_10	positive	BMI	Sex-combined
13595_20	positive	BMI	Sex-combined
13596_3	negative	BMI	Sex-combined
13597_20	negative	BMI	Sex-combined
13604_27	negative	BMI	Sex-combined
13610_9	positive	BMI	Sex-combined
13613_23	negative	BMI	Sex-combined
13618_15	negative	BMI	Sex-combined
13620_10	positive	BMI	Sex-combined
13621_31	negative	BMI	Sex-combined
13631_1	negative	BMI	Sex-combined
13632_10	negative	BMI	Sex-combined
13634_209	negative	BMI	Sex-combined
13639_101	positive	BMI	Sex-combined
13642_90	negative	BMI	Sex-combined
13645_14	negative	BMI	Sex-combined
13650_11	positive	BMI	Sex-combined
13652_2	positive	BMI	Sex-combined
13653_335	negative	BMI	Sex-combined
13658_31	negative	BMI	Sex-combined
13665_35	negative	BMI	Sex-combined
13671_40	positive	BMI	Sex-combined
13672_3	negative	BMI	Sex-combined
13681_173	negative	BMI	Sex-combined
13698_28	negative	BMI	Sex-combined
13700_10	positive	BMI	Sex-combined
13704_5	positive	BMI	Sex-combined
13711_10	negative	BMI	Sex-combined
13729_26	positive	BMI	Sex-combined
13738_8	negative	BMI	Sex-combined
13744_37	negative	BMI	Sex-combined
13926_1	positive	BMI	Sex-combined
13932_45	negative	BMI	Sex-combined
13934_3	negative	BMI	Sex-combined
13943_38	positive	BMI	Sex-combined
13946_8	positive	BMI	Sex-combined
13947_371	positive	BMI	Sex-combined
13950_9	positive	BMI	Sex-combined
13960_15	negative	BMI	Sex-combined
13961_18	positive	BMI	Sex-combined
13966_30	negative	BMI	Sex-combined
13977_28	negative	BMI	Sex-combined
13984_23	negative	BMI	Sex-combined
13985_12	negative	BMI	Sex-combined
13988_67	positive	BMI	Sex-combined
13994_1	negative	BMI	Sex-combined
14006_36	negative	BMI	Sex-combined
14007_22	negative	BMI	Sex-combined
14008_22	negative	BMI	Sex-combined
14012_17	positive	BMI	Sex-combined
14026_24	negative	BMI	Sex-combined
14028_22	negative	BMI	Sex-combined
14029_42	positive	BMI	Sex-combined
14043_12	negative	BMI	Sex-combined
14045_12	negative	BMI	Sex-combined
14061_48	negative	BMI	Sex-combined
14066_49	negative	BMI	Sex-combined
14067_6	negative	BMI	Sex-combined
14070_56	negative	BMI	Sex-combined
14076_74	positive	BMI	Sex-combined
14082_56	negative	BMI	Sex-combined
14088_38	negative	BMI	Sex-combined
14093_10	negative	BMI	Sex-combined
14094_29	negative	BMI	Sex-combined
14100_63	positive	BMI	Sex-combined
14101_2	positive	BMI	Sex-combined
14112_40	negative	BMI	Sex-combined
14116_129	positive	BMI	Sex-combined
14120_2	negative	BMI	Sex-combined
14121_24	negative	BMI	Sex-combined
14122_132	positive	BMI	Sex-combined
14128_121	negative	BMI	Sex-combined
14131_37	negative	BMI	Sex-combined
14133_93	positive	BMI	Sex-combined
14135_3	negative	BMI	Sex-combined
14143_8	negative	BMI	Sex-combined
14144_3	negative	BMI	Sex-combined
14149_9	negative	BMI	Sex-combined
14150_7	positive	BMI	Sex-combined
14151_4	negative	BMI	Sex-combined
14153_8	negative	BMI	Sex-combined
14156_33	negative	BMI	Sex-combined
14175_78	negative	BMI	Sex-combined
14197_2	negative	BMI	Sex-combined
14203_3	positive	BMI	Sex-combined
14204_55	positive	BMI	Sex-combined
14208_3	negative	BMI	Sex-combined
14229_5	negative	BMI	Sex-combined
14245_195	negative	BMI	Sex-combined
14246_50	positive	BMI	Sex-combined
14254_27	negative	BMI	Sex-combined
14268_4	positive	BMI	Sex-combined
14271_23	positive	BMI	Sex-combined
14273_19	positive	BMI	Sex-combined
14287_6	positive	BMI	Sex-combined
14294_61	negative	BMI	Sex-combined
14309_8	positive	BMI	Sex-combined
14314_6	negative	BMI	Sex-combined
14318_1	positive	BMI	Sex-combined
14326_4	positive	BMI	Sex-combined
14331_262	negative	BMI	Sex-combined
14334_3	negative	BMI	Sex-combined
14341_8	positive	BMI	Sex-combined
14593_152	positive	BMI	Sex-combined
14603_51	positive	BMI	Sex-combined
14618_26	negative	BMI	Sex-combined
14623_26	positive	BMI	Sex-combined
14631_22	negative	BMI	Sex-combined
14633_26	negative	BMI	Sex-combined
14634_13	negative	BMI	Sex-combined
14645_253	negative	BMI	Sex-combined
14655_1	positive	BMI	Sex-combined
14663_44	positive	BMI	Sex-combined
14670_1	negative	BMI	Sex-combined
14675_20	positive	BMI	Sex-combined
14687_6	negative	BMI	Sex-combined
14692_3	negative	BMI	Sex-combined
14711_27	negative	BMI	Sex-combined
14747_9	negative	BMI	Sex-combined
15297_3	negative	BMI	Sex-combined
15305_7	positive	BMI	Sex-combined
15306_20	negative	BMI	Sex-combined
15308_108	positive	BMI	Sex-combined
15310_61	negative	BMI	Sex-combined
15313_28	negative	BMI	Sex-combined
15315_64	negative	BMI	Sex-combined
15316_262	positive	BMI	Sex-combined
15318_75	negative	BMI	Sex-combined
15333_11	positive	BMI	Sex-combined
15336_7	negative	BMI	Sex-combined
15346_31	negative	BMI	Sex-combined
15358_28	negative	BMI	Sex-combined
15361_37	negative	BMI	Sex-combined
15363_32	negative	BMI	Sex-combined
15364_101	negative	BMI	Sex-combined
15367_38	negative	BMI	Sex-combined
15370_5	negative	BMI	Sex-combined
15374_15	negative	BMI	Sex-combined
15375_49	negative	BMI	Sex-combined
15385_116	positive	BMI	Sex-combined
15387_44	negative	BMI	Sex-combined
15390_3	negative	BMI	Sex-combined
15391_114	positive	BMI	Sex-combined
15413_3	negative	BMI	Sex-combined
15419_15	negative	BMI	Sex-combined
15430_165	negative	BMI	Sex-combined
15432_1	negative	BMI	Sex-combined
15440_57	negative	BMI	Sex-combined
15444_45	negative	BMI	Sex-combined
15446_25	negative	BMI	Sex-combined
15447_45	negative	BMI	Sex-combined
15449_33	positive	BMI	Sex-combined
15452_5	positive	BMI	Sex-combined
15455_40	negative	BMI	Sex-combined
15471_29	positive	BMI	Sex-combined
15475_4	positive	BMI	Sex-combined
15483_377	positive	BMI	Sex-combined
15486_126	negative	BMI	Sex-combined
15497_9	negative	BMI	Sex-combined
15503_20	positive	BMI	Sex-combined
15509_2	negative	BMI	Sex-combined
15511_37	negative	BMI	Sex-combined
15515_2	positive	BMI	Sex-combined
15516_12	negative	BMI	Sex-combined
15522_2	positive	BMI	Sex-combined
15523_9	positive	BMI	Sex-combined
15525_294	negative	BMI	Sex-combined
15526_33	positive	BMI	Sex-combined
15530_33	negative	BMI	Sex-combined
15533_97	negative	BMI	Sex-combined
15535_3	negative	BMI	Sex-combined
15544_25	negative	BMI	Sex-combined
15548_35	positive	BMI	Sex-combined
15553_22	negative	BMI	Sex-combined
15559_5	positive	BMI	Sex-combined
15565_102	negative	BMI	Sex-combined
15570_99	negative	BMI	Sex-combined
15582_25	positive	BMI	Sex-combined
15583_18	negative	BMI	Sex-combined
15584_9	negative	BMI	Sex-combined
15585_304	negative	BMI	Sex-combined
15587_20	negative	BMI	Sex-combined
15602_43	positive	BMI	Sex-combined
15604_18	negative	BMI	Sex-combined
15606_19	positive	BMI	Sex-combined
15613_16	negative	BMI	Sex-combined
15614_168	positive	BMI	Sex-combined
15615_8	negative	BMI	Sex-combined
15620_4	positive	BMI	Sex-combined
15623_1	negative	BMI	Sex-combined
15633_6	positive	BMI	Sex-combined
15634_139	negative	BMI	Sex-combined
15635_4	positive	BMI	Sex-combined
15641_20	negative	BMI	Sex-combined
15644_1	negative	BMI	Sex-combined
15668_19	negative	BMI	Sex-combined
15669_7	positive	BMI	Sex-combined
15670_15	negative	BMI	Sex-combined
15675_3	negative	BMI	Sex-combined
15686_49	negative	BMI	Sex-combined
15688_30	negative	BMI	Sex-combined
16015_19	negative	BMI	Sex-combined
16035_8	negative	BMI	Sex-combined
16057_6	negative	BMI	Sex-combined
16060_99	positive	BMI	Sex-combined
16074_12	negative	BMI	Sex-combined
16079_2	positive	BMI	Sex-combined
16081_38	negative	BMI	Sex-combined
16288_17	negative	BMI	Sex-combined
16293_1	positive	BMI	Sex-combined
16296_43	negative	BMI	Sex-combined
16299_13	negative	BMI	Sex-combined
16304_6	positive	BMI	Sex-combined
16315_105	positive	BMI	Sex-combined
16322_10	positive	BMI	Sex-combined
16323_8	positive	BMI	Sex-combined
16558_2	positive	BMI	Sex-combined
16561_9	positive	BMI	Sex-combined
16583_8	negative	BMI	Sex-combined
16585_16	negative	BMI	Sex-combined
16587_1	negative	BMI	Sex-combined
16588_10	negative	BMI	Sex-combined
16591_71	negative	BMI	Sex-combined
16593_3	negative	BMI	Sex-combined
16596_25	positive	BMI	Sex-combined
16599_38	positive	BMI	Sex-combined
16606_85	positive	BMI	Sex-combined
16607_78	negative	BMI	Sex-combined
16609_106	negative	BMI	Sex-combined
16612_28	positive	BMI	Sex-combined
16614_27	positive	BMI	Sex-combined
16616_137	positive	BMI	Sex-combined
16618_7	positive	BMI	Sex-combined
16620_26	positive	BMI	Sex-combined
16746_12	negative	BMI	Sex-combined
16748_1	negative	BMI	Sex-combined
16749_79	negative	BMI	Sex-combined
16753_46	positive	BMI	Sex-combined
16754_40	negative	BMI	Sex-combined
16755_195	negative	BMI	Sex-combined
16760_2	negative	BMI	Sex-combined
16770_3	positive	BMI	Sex-combined
16773_29	negative	BMI	Sex-combined
16781_2	positive	BMI	Sex-combined
16785_45	negative	BMI	Sex-combined
16802_31	negative	BMI	Sex-combined
16805_5	positive	BMI	Sex-combined
16807_35	negative	BMI	Sex-combined
16814_13	negative	BMI	Sex-combined
16818_200	negative	BMI	Sex-combined
16823_75	negative	BMI	Sex-combined
16825_20	negative	BMI	Sex-combined
16828_8	positive	BMI	Sex-combined
16845_15	negative	BMI	Sex-combined
16850_5	negative	BMI	Sex-combined
16852_10	negative	BMI	Sex-combined
16853_5	positive	BMI	Sex-combined
16854_17	negative	BMI	Sex-combined
16858_384	negative	BMI	Sex-combined
16859_100	negative	BMI	Sex-combined
16890_37	negative	BMI	Sex-combined
16892_23	negative	BMI	Sex-combined
16907_3	negative	BMI	Sex-combined
16913_8	positive	BMI	Sex-combined
16915_153	positive	BMI	Sex-combined
16916_19	negative	BMI	Sex-combined
16918_198	positive	BMI	Sex-combined
16922_53	negative	BMI	Sex-combined
17137_160	positive	BMI	Sex-combined
17148_7	positive	BMI	Sex-combined
17154_2	negative	BMI	Sex-combined
17155_1	negative	BMI	Sex-combined
17165_1	negative	BMI	Sex-combined
17170_15	positive	BMI	Sex-combined
17175_5	negative	BMI	Sex-combined
17199_43	negative	BMI	Sex-combined
17200_50	negative	BMI	Sex-combined
17209_27	negative	BMI	Sex-combined
17210_2	negative	BMI	Sex-combined
17224_12	positive	BMI	Sex-combined
17231_1	negative	BMI	Sex-combined
17319_1	negative	BMI	Sex-combined
17325_10	negative	BMI	Sex-combined
17329_2	negative	BMI	Sex-combined
17332_3	negative	BMI	Sex-combined
17341_89	positive	BMI	Sex-combined
17342_13	negative	BMI	Sex-combined
17346_61	negative	BMI	Sex-combined
17348_5	negative	BMI	Sex-combined
17350_13	positive	BMI	Sex-combined
17366_6	negative	BMI	Sex-combined
17367_5	negative	BMI	Sex-combined
17377_1	positive	BMI	Sex-combined
17383_4	negative	BMI	Sex-combined
17384_110	negative	BMI	Sex-combined
17391_10	positive	BMI	Sex-combined
17400_71	positive	BMI	Sex-combined
17403_14	negative	BMI	Sex-combined
17408_2	negative	BMI	Sex-combined
17410_5	positive	BMI	Sex-combined
17419_17	negative	BMI	Sex-combined
17435_43	negative	BMI	Sex-combined
17441_4	positive	BMI	Sex-combined
17447_52	negative	BMI	Sex-combined
17449_23	negative	BMI	Sex-combined
17453_34	negative	BMI	Sex-combined
17454_15	positive	BMI	Sex-combined
17456_53	positive	BMI	Sex-combined
17460_51	negative	BMI	Sex-combined
17467_1	positive	BMI	Sex-combined
17468_1	negative	BMI	Sex-combined
17475_18	negative	BMI	Sex-combined
17505_125	positive	BMI	Sex-combined
17511_10	negative	BMI	Sex-combined
17513_11	negative	BMI	Sex-combined
17516_7	negative	BMI	Sex-combined
17671_58	positive	BMI	Sex-combined
17672_184	negative	BMI	Sex-combined
