sequence_id	direction_group	outcome	group
13932_45	negative	BMI	Male
13934_3	negative	BMI	Male
13943_38	positive	BMI	Male
13944_3	positive	BMI	Male
13946_8	positive	BMI	Male
13947_371	positive	BMI	Male
13955_33	positive	BMI	Male
13959_7	negative	BMI	Male
13960_15	negative	BMI	Male
13966_30	negative	BMI	Male
13976_9	negative	BMI	Male
13977_28	negative	BMI	Male
13984_23	negative	BMI	Male
13986_6	positive	BMI	Male
13993_20	positive	BMI	Male
13994_1	negative	BMI	Male
14006_36	negative	BMI	Male
14007_22	negative	BMI	Male
14008_22	negative	BMI	Male
14026_24	negative	BMI	Male
14029_42	positive	BMI	Male
14043_12	negative	BMI	Male
14045_12	negative	BMI	Male
14061_48	negative	BMI	Male
14066_49	negative	BMI	Male
14067_6	negative	BMI	Male
14076_74	positive	BMI	Male
14088_38	negative	BMI	Male
14091_42	negative	BMI	Male
14094_29	negative	BMI	Male
14100_63	positive	BMI	Male
14101_2	positive	BMI	Male
14112_40	negative	BMI	Male
14116_129	positive	BMI	Male
14121_24	negative	BMI	Male
14122_132	positive	BMI	Male
14128_121	negative	BMI	Male
14133_93	positive	BMI	Male
14135_3	negative	BMI	Male
14143_8	positive	BMI	Male
14149_9	negative	BMI	Male
14150_7	positive	BMI	Male
14151_4	negative	BMI	Male
14156_33	negative	BMI	Male
14158_17	negative	BMI	Male
14203_3	positive	BMI	Male
14208_3	negative	BMI	Male
14226_120	negative	BMI	Male
14227_21	positive	BMI	Male
14245_195	negative	BMI	Male
14246_50	positive	BMI	Male
14254_27	negative	BMI	Male
14268_4	positive	BMI	Male
14271_23	positive	BMI	Male
14273_19	positive	BMI	Male
14287_6	positive	BMI	Male
14294_61	negative	BMI	Male
14309_8	positive	BMI	Male
14314_6	negative	BMI	Male
14318_1	positive	BMI	Male
14331_262	negative	BMI	Male
14341_8	positive	BMI	Male
14593_152	positive	BMI	Male
14599_18	negative	BMI	Male
14603_51	positive	BMI	Male
14631_22	negative	BMI	Male
14634_13	negative	BMI	Male
14645_253	negative	BMI	Male
14655_1	positive	BMI	Male
14663_44	positive	BMI	Male
14670_1	negative	BMI	Male
14687_6	negative	BMI	Male
14692_3	negative	BMI	Male
14708_59	negative	BMI	Male
14711_27	negative	BMI	Male
14713_46	negative	BMI	Male
14747_9	negative	BMI	Male
15297_3	negative	BMI	Male
15310_61	negative	BMI	Male
15313_28	negative	BMI	Male
15315_64	negative	BMI	Male
15316_262	positive	BMI	Male
15322_35	negative	BMI	Male
15333_11	positive	BMI	Male
15346_31	negative	BMI	Male
15358_28	negative	BMI	Male
15361_37	negative	BMI	Male
15363_32	negative	BMI	Male
15364_101	negative	BMI	Male
15367_38	negative	BMI	Male
15368_3	positive	BMI	Male
15370_5	negative	BMI	Male
15374_15	negative	BMI	Male
15375_49	negative	BMI	Male
15376_134	positive	BMI	Male
15384_15	negative	BMI	Male
15385_116	positive	BMI	Male
15387_44	negative	BMI	Male
15391_114	positive	BMI	Male
15395_15	negative	BMI	Male
15413_3	negative	BMI	Male
15416_54	negative	BMI	Male
15418_25	negative	BMI	Male
15419_15	negative	BMI	Male
15431_31	positive	BMI	Male
15432_1	negative	BMI	Male
15446_25	negative	BMI	Male
15447_45	negative	BMI	Male
15449_33	positive	BMI	Male
15452_5	positive	BMI	Male
15455_40	negative	BMI	Male
15470_11	negative	BMI	Male
15471_29	positive	BMI	Male
15472_16	positive	BMI	Male
15475_4	positive	BMI	Male
15481_45	positive	BMI	Male
15482_12	positive	BMI	Male
15483_377	positive	BMI	Male
15495_9	negative	BMI	Male
15497_9	negative	BMI	Male
15499_11	positive	BMI	Male
15503_20	negative	BMI	Male
15504_39	positive	BMI	Male
15506_34	positive	BMI	Male
15509_2	negative	BMI	Male
15511_37	positive	BMI	Male
15515_2	positive	BMI	Male
15521_4	negative	BMI	Male
15522_2	positive	BMI	Male
15523_9	negative	BMI	Male
15525_294	negative	BMI	Male
15533_97	negative	BMI	Male
15535_3	negative	BMI	Male
15540_6	positive	BMI	Male
15544_25	negative	BMI	Male
15545_13	negative	BMI	Male
15548_35	positive	BMI	Male
15553_22	negative	BMI	Male
15556_49	positive	BMI	Male
15559_5	positive	BMI	Male
15565_102	negative	BMI	Male
15566_10	negative	BMI	Male
15570_99	negative	BMI	Male
15580_2	positive	BMI	Male
15582_25	positive	BMI	Male
15583_18	negative	BMI	Male
15584_9	negative	BMI	Male
15602_43	positive	BMI	Male
15610_72	negative	BMI	Male
15613_16	negative	BMI	Male
15620_4	positive	BMI	Male
15623_1	negative	BMI	Male
15635_4	positive	BMI	Male
15641_20	negative	BMI	Male
15644_1	negative	BMI	Male
15653_9	positive	BMI	Male
15667_39	negative	BMI	Male
15669_7	positive	BMI	Male
15670_15	negative	BMI	Male
15686_49	negative	BMI	Male
16015_19	negative	BMI	Male
16035_8	negative	BMI	Male
16049_43	negative	BMI	Male
16060_99	positive	BMI	Male
16288_17	negative	BMI	Male
16296_43	negative	BMI	Male
16302_11	positive	BMI	Male
16304_6	positive	BMI	Male
16315_105	positive	BMI	Male
16322_10	negative	BMI	Male
16323_8	positive	BMI	Male
16558_2	positive	BMI	Male
16583_8	negative	BMI	Male
16585_16	negative	BMI	Male
16587_1	negative	BMI	Male
16588_10	negative	BMI	Male
16591_71	negative	BMI	Male
16593_3	negative	BMI	Male
16594_44	negative	BMI	Male
16596_25	positive	BMI	Male
16599_38	positive	BMI	Male
16606_85	positive	BMI	Male
16607_78	negative	BMI	Male
16612_28	positive	BMI	Male
16614_27	negative	BMI	Male
16616_137	positive	BMI	Male
16618_7	positive	BMI	Male
16620_26	positive	BMI	Male
16746_12	negative	BMI	Male
16748_1	negative	BMI	Male
16753_46	positive	BMI	Male
16755_195	negative	BMI	Male
16765_52	negative	BMI	Male
16773_29	negative	BMI	Male
16781_2	positive	BMI	Male
16785_45	negative	BMI	Male
16805_5	positive	BMI	Male
16807_35	negative	BMI	Male
16818_200	negative	BMI	Male
16825_20	negative	BMI	Male
16850_5	negative	BMI	Male
16852_10	negative	BMI	Male
16853_5	positive	BMI	Male
16858_384	negative	BMI	Male
16859_100	negative	BMI	Male
16863_47	positive	BMI	Male
16882_27	negative	BMI	Male
16890_37	positive	BMI	Male
16892_23	negative	BMI	Male
16913_8	positive	BMI	Male
16914_104	negative	BMI	Male
16915_153	positive	BMI	Male
16918_198	positive	BMI	Male
16922_53	negative	BMI	Male
17137_160	positive	BMI	Male
17148_7	positive	BMI	Male
17153_46	negative	BMI	Male
17155_1	negative	BMI	Male
17165_1	negative	BMI	Male
17170_15	positive	BMI	Male
17196_5	positive	BMI	Male
17199_43	negative	BMI	Male
17200_50	negative	BMI	Male
17210_2	negative	BMI	Male
17224_12	positive	BMI	Male
17231_1	negative	BMI	Male
17319_1	negative	BMI	Male
17320_19	positive	BMI	Male
17325_10	negative	BMI	Male
17327_3	positive	BMI	Male
17329_2	negative	BMI	Male
17332_3	positive	BMI	Male
17346_61	negative	BMI	Male
17348_5	negative	BMI	Male
17350_13	positive	BMI	Male
17377_1	positive	BMI	Male
17383_4	positive	BMI	Male
17384_110	positive	BMI	Male
17396_23	negative	BMI	Male
17398_55	negative	BMI	Male
17400_71	positive	BMI	Male
17408_2	negative	BMI	Male
17435_43	negative	BMI	Male
17447_52	negative	BMI	Male
17449_23	negative	BMI	Male
17454_15	positive	BMI	Male
17460_51	negative	BMI	Male
17467_1	positive	BMI	Male
17475_18	negative	BMI	Male
17490_4	negative	BMI	Male
17505_125	positive	BMI	Male
17511_10	negative	BMI	Male
17513_11	negative	BMI	Male
17671_58	positive	BMI	Male
17672_184	negative	BMI	Male
17675_17	positive	BMI	Male
17680_12	negative	BMI	Male
17682_1	positive	BMI	Male
17691_1	negative	BMI	Male
17692_2	negative	BMI	Male
17694_32	negative	BMI	Male
17696_1	positive	BMI	Male
17697_2	negative	BMI	Male
17698_15	negative	BMI	Male
17702_53	negative	BMI	Male
17703_40	negative	BMI	Male
17710_40	negative	BMI	Male
17721_82	negative	BMI	Male
17722_5	negative	BMI	Male
17726_3	negative	BMI	Male
17735_130	negative	BMI	Male
17736_105	positive	BMI	Male
17737_7	negative	BMI	Male
17738_7	positive	BMI	Male
17746_77	positive	BMI	Male
17747_45	negative	BMI	Male
17748_21	negative	BMI	Male
17751_68	positive	BMI	Male
17752_24	negative	BMI	Male
17756_69	positive	BMI	Male
17758_79	positive	BMI	Male
17772_7	negative	BMI	Male
17773_26	positive	BMI	Male
17777_31	positive	BMI	Male
17785_11	negative	BMI	Male
17792_158	negative	BMI	Male
17794_6	negative	BMI	Male
17799_9	positive	BMI	Male
17804_102	positive	BMI	Male
17808_37	positive	BMI	Male
17811_78	negative	BMI	Male
17817_22	negative	BMI	Male
17820_170	positive	BMI	Male
17822_57	negative	BMI	Male
17826_341	negative	BMI	Male
17828_3	positive	BMI	Male
17832_12	negative	BMI	Male
17836_17	negative	BMI	Male
17855_28	negative	BMI	Male
18158_45	positive	BMI	Male
18166_4	positive	BMI	Male
18173_11	positive	BMI	Male
18175_65	negative	BMI	Male
18181_2	positive	BMI	Male
18182_24	negative	BMI	Male
18187_16	negative	BMI	Male
18192_69	negative	BMI	Male
18195_3	negative	BMI	Male
18197_97	negative	BMI	Male
18213_30	negative	BMI	Male
18214_2	positive	BMI	Male
18215_5	positive	BMI	Male
18216_22	negative	BMI	Male
18220_141	positive	BMI	Male
18222_34	positive	BMI	Male
18225_13	positive	BMI	Male
18243_9	negative	BMI	Male
18244_1	positive	BMI	Male
18259_15	negative	BMI	Male
18270_10	negative	BMI	Male
18271_43	positive	BMI	Male
18276_34	negative	BMI	Male
18277_28	positive	BMI	Male
18280_29	negative	BMI	Male
18282_1	negative	BMI	Male
18285_6	negative	BMI	Male
18289_16	negative	BMI	Male
18290_6	negative	BMI	Male
18297_8	negative	BMI	Male
18299_13	negative	BMI	Male
18301_10	positive	BMI	Male
18304_19	positive	BMI	Male
18306_1	negative	BMI	Male
18307_71	positive	BMI	Male
18308_30	negative	BMI	Male
18311_44	positive	BMI	Male
18315_38	negative	BMI	Male
18316_75	positive	BMI	Male
18318_98	negative	BMI	Male
18321_38	negative	BMI	Male
18322_15	positive	BMI	Male
18327_6	positive	BMI	Male
18330_7	negative	BMI	Male
18332_17	positive	BMI	Male
18338_26	positive	BMI	Male
18340_2	negative	BMI	Male
18343_10	positive	BMI	Male
18375_28	negative	BMI	Male
18380_78	positive	BMI	Male
18396_10	negative	BMI	Male
18399_1	negative	BMI	Male
18404_22	negative	BMI	Male
18408_26	positive	BMI	Male
18417_3	negative	BMI	Male
18432_32	positive	BMI	Male
18434_141	positive	BMI	Male
18435_40	positive	BMI	Male
18449_33	negative	BMI	Male
18458_4	negative	BMI	Male
18819_21	positive	BMI	Male
18823_52	positive	BMI	Male
18830_1	negative	BMI	Male
18831_6	negative	BMI	Male
18832_65	positive	BMI	Male
18837_9	negative	BMI	Male
18842_24	positive	BMI	Male
18859_7	negative	BMI	Male
18864_7	negative	BMI	Male
18875_125	negative	BMI	Male
18878_15	positive	BMI	Male
18880_81	negative	BMI	Male
18881_7	negative	BMI	Male
18884_22	positive	BMI	Male
18888_37	negative	BMI	Male
18893_26	negative	BMI	Male
18895_54	negative	BMI	Male
18896_23	positive	BMI	Male
18905_5	negative	BMI	Male
18910_45	negative	BMI	Male
18916_25	negative	BMI	Male
18917_53	positive	BMI	Male
18922_27	positive	BMI	Male
18925_24	positive	BMI	Male
18930_28	positive	BMI	Male
18932_84	positive	BMI	Male
18934_50	negative	BMI	Male
18935_14	negative	BMI	Male
18938_3	negative	BMI	Male
18942_11	positive	BMI	Male
18943_4	negative	BMI	Male
19109_32	negative	BMI	Male
19110_6	positive	BMI	Male
19116_1	negative	BMI	Male
19117_3	negative	BMI	Male
19124_9	negative	BMI	Male
19126_4	negative	BMI	Male
19129_15	negative	BMI	Male
19130_81	negative	BMI	Male
19136_22	negative	BMI	Male
19153_53	negative	BMI	Male
19158_1	positive	BMI	Male
19161_1	positive	BMI	Male
19166_15	positive	BMI	Male
19169_88	positive	BMI	Male
19170_25	positive	BMI	Male
19173_5	positive	BMI	Male
19193_18	negative	BMI	Male
19195_85	positive	BMI	Male
19208_8	negative	BMI	Male
19213_1	negative	BMI	Male
19227_18	negative	BMI	Male
19229_92	positive	BMI	Male
19237_17	negative	BMI	Male
19238_12	negative	BMI	Male
19239_5	positive	BMI	Male
19243_2	negative	BMI	Male
19247_1	negative	BMI	Male
19250_50	positive	BMI	Male
19254_125	negative	BMI	Male
19264_6	negative	BMI	Male
19272_9	positive	BMI	Male
19273_3	negative	BMI	Male
19281_86	negative	BMI	Male
19282_3	positive	BMI	Male
19289_29	positive	BMI	Male
19294_26	negative	BMI	Male
19297_4	positive	BMI	Male
19303_64	negative	BMI	Male
19310_81	negative	BMI	Male
19323_1	negative	BMI	Male
19332_1	negative	BMI	Male
19341_36	positive	BMI	Male
19353_25	negative	BMI	Male
19360_22	negative	BMI	Male
19361_78	negative	BMI	Male
19364_163	negative	BMI	Male
19366_8	negative	BMI	Male
19367_34	positive	BMI	Male
19370_30	negative	BMI	Male
19374_72	negative	BMI	Male
19379_154	negative	BMI	Male
19388_2	negative	BMI	Male
19392_6	negative	BMI	Male
19446_1	positive	BMI	Male
19482_11	positive	BMI	Male
19483_16	negative	BMI	Male
19491_11	positive	BMI	Male
19496_1	negative	BMI	Male
19504_22	negative	BMI	Male
19518_12	negative	BMI	Male
19545_145	negative	BMI	Male
19557_3	negative	BMI	Male
19558_10	positive	BMI	Male
19561_216	negative	BMI	Male
19568_17	negative	BMI	Male
19572_10	negative	BMI	Male
19587_12	negative	BMI	Male
19590_46	positive	BMI	Male
19601_15	negative	BMI	Male
19606_28	positive	BMI	Male
19612_3	negative	BMI	Male
19617_5	negative	BMI	Male
19622_7	negative	BMI	Male
19636_23	negative	BMI	Male
19638_9	positive	BMI	Male
19639_53	negative	BMI	Male
2190_55	positive	BMI	Male
2278_61	positive	BMI	Male
2436_49	negative	BMI	Male
2443_10	negative	BMI	Male
2475_1	negative	BMI	Male
2515_14	positive	BMI	Male
2516_57	negative	BMI	Male
2558_51	positive	BMI	Male
2578_67	positive	BMI	Male
2579_17	negative	BMI	Male
2580_83	negative	BMI	Male
2605_49	negative	BMI	Male
2609_59	positive	BMI	Male
2611_72	negative	BMI	Male
2631_50	negative	BMI	Male
2632_5	negative	BMI	Male
2635_61	negative	BMI	Male
2636_10	negative	BMI	Male
2640_3	negative	BMI	Male
2649_77	negative	BMI	Male
2654_19	negative	BMI	Male
2658_27	negative	BMI	Male
2687_2	negative	BMI	Male
2693_20	negative	BMI	Male
2695_25	negative	BMI	Male
2697_7	negative	BMI	Male
2700_56	negative	BMI	Male
2704_74	negative	BMI	Male
2708_54	negative	BMI	Male
2723_9	negative	BMI	Male
2731_29	positive	BMI	Male
2737_22	negative	BMI	Male
2743_5	positive	BMI	Male
2752_62	positive	BMI	Male
2760_2	negative	BMI	Male
2770_51	negative	BMI	Male
2774_10	positive	BMI	Male
2783_18	negative	BMI	Male
2790_54	negative	BMI	Male
2797_56	negative	BMI	Male
2806_49	negative	BMI	Male
2811_27	positive	BMI	Male
2813_11	positive	BMI	Male
2816_50	negative	BMI	Male
2819_23	negative	BMI	Male
2823_7	positive	BMI	Male
2826_53	negative	BMI	Male
2831_29	positive	BMI	Male
2834_54	positive	BMI	Male
2836_68	negative	BMI	Male
2838_53	negative	BMI	Male
2844_53	negative	BMI	Male
2849_49	negative	BMI	Male
