exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
BMI	Male	6276_16_FURIN_Furin	6276_16	Furin	FURIN	192	IVW-MRE	0.171820150473602	0.0310898605523181	3.26560390704696e-08	0.110884023791059	0.232756277156145
BMI	Male	11955_1_ARHGAP1_RHG01	11955_1	RHG01	ARHGAP1	192	IVW-MRE	0.125898891670619	0.0269356025878711	2.95288628658423e-06	0.0731051105983916	0.178692672742846
BMI	Male	18397_5_AKR1C4_AK1C4	18397_5	AK1C4	AKR1C4	192	IVW-MRE	0.170105271771004	0.032789375599976	2.12773827594567e-07	0.105838095595051	0.234372447946957
BMI	Male	6913_189_HMGB2_HMG_2	6913_189	HMG_2	HMGB2	192	IVW-MRE	0.125214011947542	0.0274571543918378	5.1070397943854e-06	0.0713979893395399	0.179030034555544
BMI	Male	6626_81_CHST12_CHSTC	6626_81	CHSTC	CHST12	192	IVW-MRE	0.210632256443667	0.0280175493413182	5.56763857993796e-14	0.155717859734683	0.265546653152651
BMI	Male	12664_19_PTPN13_PTN13	12664_19	PTN13	PTPN13	192	IVW-MRE	0.129781542903944	0.0274299314048474	2.22994059674555e-06	0.0760188773504431	0.183544208457445
BMI	Male	16318_12_ACVRL1_ALK_1	16318_12	ALK_1	ACVRL1	192	IVW-MRE	0.138601292942002	0.0296496428524561	2.94475195800302e-06	0.080487992951188	0.196714592932816
BMI	Male	3235_50_WFIKKN2_WFKN2	3235_50	WFKN2	WFIKKN2	192	IVW-MRE	-0.273739158642854	0.0318170499074297	7.72964778534307e-18	-0.336100576461416	-0.211377740824292
BMI	Male	11313_100_PCBD1_PHS	11313_100	PHS	PCBD1	192	IVW-MRE	0.162947179501814	0.03230342198555	4.5525628892304e-07	0.099632472410136	0.226261886593492
BMI	Male	7179_69_NFASC_NFASC	7179_69	NFASC	NFASC	192	IVW-MRE	0.138437476900834	0.0294841746493192	2.66196659622053e-06	0.0806484945881684	0.1962264592135
BMI	Male	14143_8_HIST2H2BE_H2B2E	14143_8	H2B2E	HIST2H2BE	192	IVW-MRE	0.146738107410419	0.0297984957878788	8.46429000804467e-07	0.0883330556661766	0.205143159154661
BMI	Male	12990_39_MAP3K3_MAP3K3	12990_39	MAP3K3	MAP3K3	192	IVW-MRE	0.136769052470519	0.0276611295425554	7.6359412196542e-07	0.0825532385671104	0.190984866373928
BMI	Male	3186_2_C2_C2	3186_2	C2	C2	192	IVW-MRE	0.143562657021721	0.0313049546165731	4.51947459798769e-06	0.0822049459732377	0.204920368070204
BMI	Male	14034_22_TACSTD2_GA733_1_protein	14034_22	GA733_1_protein	TACSTD2	192	IVW-MRE	0.124681809992942	0.0281210882702473	9.26090023420235e-06	0.0695644769832573	0.179799143002627
BMI	Male	7991_54_IQCF1_IQCF1	7991_54	IQCF1	IQCF1	192	IVW-MRE	0.143890634983206	0.0320473154372437	7.12420748628491e-06	0.0810778967262084	0.206703373240204
BMI	Male	6388_21_CCDC126_CC126	6388_21	CC126	CCDC126	192	IVW-MRE	-0.182962183931532	0.0348056242416098	1.46675656609623e-07	-0.251181207445087	-0.114743160417977
BMI	Male	13623_4_MLL2_MLL2	13623_4	MLL2	MLL2	192	IVW-MRE	0.132872606860503	0.0295925715042604	7.12010213660433e-06	0.0748711667121526	0.190874047008853
BMI	Male	12759_47_ILF3_DRBP76	12759_47	DRBP76	ILF3	192	IVW-MRE	0.211406589162288	0.0278058038338817	2.89418903636172e-14	0.15690721364788	0.265905964676696
BMI	Male	17691_1_TPP1_TPP1	17691_1	TPP1	TPP1	192	IVW-MRE	0.13979400838656	0.0307151541953988	5.33144146020893e-06	0.0795923061635784	0.199995710609542
BMI	Male	8890_9_TMEM132B_T132B	8890_9	T132B	TMEM132B	192	IVW-MRE	-0.168254949704176	0.0294103357037997	1.05932409814072e-08	-0.225899207683623	-0.110610691724729
BMI	Male	7628_40_CRELD1_CREL1	7628_40	CREL1	CRELD1	192	IVW-MRE	0.169033631300754	0.026112328831618	9.58684568515897e-11	0.117853466790783	0.220213795810725
BMI	Male	15533_97_MSR1_Macrophage_scavenger_receptor	15533_97	Macrophage_scavenger_receptor	MSR1	192	IVW-MRE	0.168877750239708	0.0342715802362061	8.32320081470771e-07	0.101705452976744	0.236050047502672
BMI	Male	9229_9_CTRL_CTRL	9229_9	CTRL	CTRL	192	IVW-MRE	0.12884881198091	0.0287219484094987	7.25472455293814e-06	0.0725537930982925	0.185143830863527
BMI	Male	11424_4_FAH_FAAA	11424_4	FAAA	FAH	192	IVW-MRE	0.151187276918423	0.0302035904788734	5.56865274007156e-07	0.0919882395798312	0.210386314257015
BMI	Male	12455_48_MYNN_MYNN	12455_48	MYNN	MYNN	192	IVW-MRE	0.131973932172948	0.0274192724056713	1.48546331296057e-06	0.0782321582578323	0.185715706088064
BMI	Male	2687_2_MIA_MIA	2687_2	MIA	MIA	192	IVW-MRE	-0.170709441564649	0.0319235349389247	8.92030509425593e-08	-0.233279570044941	-0.108139313084357
BMI	Male	12370_30_APOF_Apo_F	12370_30	Apo_F	APOF	192	IVW-MRE	-0.196458393905598	0.0343889314761102	1.11107451489009e-08	-0.263860699598774	-0.129056088212422
BMI	Male	2696_87_PSPN_Persephin	2696_87	Persephin	PSPN	192	IVW-MRE	0.182630404136373	0.0310327193911914	3.97832979479804e-09	0.121806274129638	0.243454534143108
BMI	Male	2681_23_HGF_HGF	2681_23	HGF	HGF	192	IVW-MRE	0.197255653790749	0.0312181498785009	2.63907815998506e-10	0.136068080028887	0.258443227552611
BMI	Male	15321_8_CPLX2_CPLX2	15321_8	CPLX2	CPLX2	192	IVW-MRE	-0.146430596912966	0.0316028829927909	3.59609619456822e-06	-0.208372247578836	-0.0844889462470959
BMI	Male	8106_15_SSR1_SSRA	8106_15	SSRA	SSR1	192	IVW-MRE	0.16901981953124	0.0342848007994879	8.22817909403889e-07	0.101821609964244	0.236218029098236
BMI	Male	4125_52_AGER_sRAGE	4125_52	sRAGE	AGER	192	IVW-MRE	-0.21616856266027	0.0382406720467118	1.57814309642049e-08	-0.291120279871825	-0.141216845448715
BMI	Male	13614_6_CREBBP_CREB_binding_protein	13614_6	CREB_binding_protein	CREBBP	192	IVW-MRE	0.218009485568432	0.0302610825749084	5.83488944095268e-13	0.158697763721612	0.277321207415252
BMI	Male	15386_7_FABP4_FABPA	15386_7	FABPA	FABP4	192	IVW-MRE	0.45970408491084	0.0357846371511892	9.00964237284492e-38	0.389566196094509	0.529841973727171
BMI	Male	16907_3_CADM2_Nectin_like_protein_3	16907_3	Nectin_like_protein_3	CADM2	192	IVW-MRE	-0.204991845990051	0.0360059058786671	1.2461888009158e-08	-0.275563421512239	-0.134420270467863
BMI	Male	8098_37_TBXAS1_THAS	8098_37	THAS	TBXAS1	192	IVW-MRE	0.134921419790351	0.0273476893436736	8.07449253299403e-07	0.0813199486767507	0.188522890903951
BMI	Male	5722_78_PRCP_Prolylcarboxypeptidase	5722_78	Prolylcarboxypeptidase	PRCP	192	IVW-MRE	0.186072633312046	0.0322070915419956	7.58724230405833e-09	0.122946733889735	0.249198532734357
BMI	Male	6578_29_TNMD_TNMD	6578_29	TNMD	TNMD	192	IVW-MRE	0.138948982230929	0.0296860575019686	2.86016736107539e-06	0.0807643095270705	0.197133654934787
BMI	Male	11692_21_SHC4_SHC4	11692_21	SHC4	SHC4	192	IVW-MRE	0.126747475427487	0.0281103079835971	6.51546964321532e-06	0.0716512717796367	0.181843679075337
BMI	Male	12882_7_PARP11_PAR11	12882_7	PAR11	PARP11	192	IVW-MRE	0.139474268169246	0.0288616901994135	1.34825584460975e-06	0.0829053553783955	0.196043180960096
BMI	Male	11690_47_ANAPC7_APC7	11690_47	APC7	ANAPC7	192	IVW-MRE	0.137809653996231	0.0276013603081721	5.94925067859292e-07	0.0837109877922137	0.191908320200248
BMI	Male	10440_26_CLMP_ACAM	10440_26	ACAM	CLMP	192	IVW-MRE	0.223168386053086	0.0334946192911089	2.68635320861881e-11	0.157518932242513	0.288817839863659
BMI	Male	10464_6_ANTXR1_ANTR1	10464_6	ANTR1	ANTXR1	192	IVW-MRE	-0.169365088394145	0.0358712093504573	2.34138160282847e-06	-0.239672658721041	-0.0990575180672487
BMI	Male	14144_3_HIST3H2A_H2A3	14144_3	H2A3	HIST3H2A	192	IVW-MRE	0.166457219455684	0.0294275725081865	1.54486222785933e-08	0.108779177339638	0.22413526157173
BMI	Male	6296_36_OIT3_OIT3	6296_36	OIT3	OIT3	192	IVW-MRE	0.168096986117935	0.0301570003512558	2.48867267617714e-08	0.108989265429474	0.227204706806396
BMI	Male	4960_72_ANXA1_annexin_I	4960_72	annexin_I	ANXA1	192	IVW-MRE	0.126760133905772	0.0280911058520989	6.40784905381464e-06	0.0717015664356582	0.181818701375886
BMI	Male	7194_36_NPTN_NPTN	7194_36	NPTN	NPTN	192	IVW-MRE	-0.165374952681004	0.0343351688935636	1.46106441520272e-06	-0.232671883712389	-0.0980780216496193
BMI	Male	2637_77_MRC1_Macrophage_mannose_receptor	2637_77	Macrophage_mannose_receptor	MRC1	192	IVW-MRE	0.170414830789448	0.0309428216757749	3.64149785376553e-08	0.109766900304929	0.231062761273967
BMI	Male	2774_10_IL16_IL_16	2774_10	IL_16	IL16	192	IVW-MRE	0.163929607689679	0.0291287348469366	1.82561994265778e-08	0.106837287389683	0.221021927989675
BMI	Male	6324_11_DNASE1L2_DNSL2	6324_11	DNSL2	DNASE1L2	192	IVW-MRE	0.159893899053099	0.0315716646472556	4.09527867975085e-07	0.098013436344478	0.22177436176172
BMI	Male	8932_1_ENTPD6_ENTP6	8932_1	ENTP6	ENTPD6	192	IVW-MRE	0.138516135378049	0.0282272791077749	9.23986358887608e-07	0.0831906683268102	0.193841602429288
BMI	Male	5617_41_NPFF_NPFF	5617_41	NPFF	NPFF	192	IVW-MRE	0.14212579576791	0.0315375419827863	6.58873503686329e-06	0.0803122134816489	0.203939378054171
BMI	Male	17451_13_BCL2L11_BIM	17451_13	BIM	BCL2L11	192	IVW-MRE	0.140963817140319	0.0277021060961403	3.6079344806383e-07	0.086667689191884	0.195259945088754
BMI	Male	2948_58_GHR_Growth_hormone_receptor	2948_58	Growth_hormone_receptor	GHR	192	IVW-MRE	0.268912204690204	0.0408780654413507	4.75542295857755e-11	0.188791196425157	0.349033212955251
BMI	Male	12976_49_SORBS3_Vinexin_b	12976_49	Vinexin_b	SORBS3	192	IVW-MRE	0.129186877460234	0.0290610966016358	8.77470396052858e-06	0.0722271281210278	0.18614662679944
BMI	Male	3060_43_C9_C9	3060_43	C9	C9	192	IVW-MRE	0.160973073546985	0.0316544965649731	3.67017196032206e-07	0.0989302602796377	0.223015886814332
BMI	Male	14593_152_FAM210A_F210A	14593_152	F210A	FAM210A	192	IVW-MRE	0.148526084062057	0.0334054221500512	8.74160203205881e-06	0.0830514566479567	0.214000711476157
BMI	Male	19127_1_HSPB6_HSPB6	19127_1	HSPB6	HSPB6	192	IVW-MRE	0.231644075828917	0.0352616953768113	5.05579240121353e-11	0.162531152890367	0.300756998767467
BMI	Male	5349_69_DLL1_DLL1	5349_69	DLL1	DLL1	192	IVW-MRE	0.167828379073588	0.0288954289270496	6.3174829992201e-09	0.111193338376571	0.224463419770605
BMI	Male	12373_73_TRA2B_TRA2B	12373_73	TRA2B	TRA2B	192	IVW-MRE	0.222100972686396	0.0307066994995832	4.72505682920207e-13	0.161915841667213	0.282286103705579
BMI	Male	7218_87_ATP1B2_AT1B2	7218_87	AT1B2	ATP1B2	192	IVW-MRE	-0.253008116560585	0.0344475430851561	2.06165318130435e-13	-0.320525301007491	-0.185490932113679
BMI	Male	19302_7_GIMAP6_GIMA6	19302_7	GIMA6	GIMAP6	192	IVW-MRE	0.137871274086954	0.0274308388248008	5.00447005411765e-07	0.0841068299903444	0.191635718183564
BMI	Male	9416_77_CPM_CBPM	9416_77	CBPM	CPM	192	IVW-MRE	0.210355501589018	0.034534250883886	1.12057855947128e-09	0.142668369856601	0.278042633321435
BMI	Male	16594_44_FAIM_FAIM1	16594_44	FAIM1	FAIM	192	IVW-MRE	0.130290194911778	0.0269024692211606	1.27856518111361e-06	0.0775613552383032	0.183019034585253
BMI	Male	15594_47_HTRA1_HTRA1	15594_47	HTRA1	HTRA1	192	IVW-MRE	0.267579495668964	0.0353355629598907	3.66033817627081e-14	0.198321792267578	0.33683719907035
BMI	Male	5852_6_S100A12_S100A12	5852_6	S100A12	S100A12	192	IVW-MRE	0.1595107326006	0.027590737016275	7.41191049639926e-09	0.105432888048701	0.213588577152499
BMI	Male	11696_7_CRABP2_RABP2	11696_7	RABP2	CRABP2	192	IVW-MRE	0.215656253388016	0.0316624064404315	9.68459826015869e-12	0.15359793676477	0.277714570011262
BMI	Male	7648_9_MYBPC1_MYPC1	7648_9	MYPC1	MYBPC1	192	IVW-MRE	0.168626563429403	0.0335227329016224	4.89929411781939e-07	0.102922006942223	0.234331119916583
BMI	Male	12848_9_ARHGEF2_ARHG2	12848_9	ARHG2	ARHGEF2	192	IVW-MRE	0.154547973960798	0.0297242835562277	1.99949716426072e-07	0.0962883781905917	0.212807569731004
BMI	Male	10435_2_AGA_ASPG	10435_2	ASPG	AGA	192	IVW-MRE	0.143756466293828	0.0303340843274114	2.1466231283637e-06	0.0843016610121017	0.203211271575554
BMI	Male	2597_8_VEGFA_VEGF	2597_8	VEGF	VEGFA	192	IVW-MRE	0.143481173832589	0.0297930177237362	1.46513765379778e-06	0.085086859094066	0.201875488571112
BMI	Male	11247_20_NAGS_NAGS	11247_20	NAGS	NAGS	192	IVW-MRE	0.141864209684352	0.0282798540240843	5.26375228284348e-07	0.0864356957971468	0.197292723571557
BMI	Male	9360_33_EDIL3_EDIL3	9360_33	EDIL3	EDIL3	192	IVW-MRE	-0.167369553103539	0.0320741114841249	1.80657409248827e-07	-0.230234811612424	-0.104504294594654
BMI	Male	15511_37_NPTXR_NPTXR	15511_37	NPTXR	NPTXR	192	IVW-MRE	-0.163744235022206	0.0319794618796279	3.05060285652272e-07	-0.226423980306277	-0.101064489738135
BMI	Male	5954_62_PTH_PTH	5954_62	PTH	PTH	192	IVW-MRE	0.157476616227091	0.029141384817552	6.52137127393256e-08	0.100359501984689	0.214593730469493
BMI	Male	4124_24_HSPA1A_HSP_70	4124_24	HSP_70	HSPA1A	192	IVW-MRE	0.194164764196378	0.0310448024722771	3.99199304451173e-10	0.133316951350715	0.255012577042041
BMI	Male	13013_41_PARK2_PRKN2	13013_41	PRKN2	PARK2	192	IVW-MRE	0.150167433500084	0.0312669321834281	1.56496860135809e-06	0.0888842464205649	0.211450620579603
BMI	Male	15585_304_FBLN5_fibulin_5	15585_304	fibulin_5	FBLN5	192	IVW-MRE	0.157911073257536	0.0307261285895178	2.75750428041208e-07	0.0976878612220811	0.218134285292991
BMI	Male	6543_182_PRLH_PRRP	6543_182	PRRP	PRLH	192	IVW-MRE	0.143478526841004	0.0313310541989082	4.66233600932811e-06	0.0820696606111439	0.204887393070864
BMI	Male	8484_24_LEP_Leptin	8484_24	Leptin	LEP	192	IVW-MRE	0.530483585363089	0.0334239448790996	1.00043351037884e-56	0.464972653400054	0.595994517326124
BMI	Male	7211_2_RNASE1_RNase_1	7211_2	RNase_1	RNASE1	192	IVW-MRE	0.257288034356979	0.0332737464219781	1.05484954161898e-14	0.192071491369902	0.322504577344056
BMI	Male	8840_61_C1S_C1s	8840_61	C1s	C1S	192	IVW-MRE	0.141707656299943	0.0288867515895486	9.31289019907963e-07	0.0850896231844278	0.198325689415458
BMI	Male	6252_62_SCGB3A1_Secretoglobin_family_3A_member_1	6252_62	Secretoglobin_family_3A_member_1	SCGB3A1	192	IVW-MRE	-0.188308654571449	0.0362235795421657	2.0089189917538e-07	-0.259306870474094	-0.117310438668804
BMI	Male	2567_5_CFI_Factor_I	2567_5	Factor_I	CFI	192	IVW-MRE	0.238839690584937	0.0345072836543438	4.47112338293209e-12	0.171205414622423	0.306473966547451
BMI	Male	2692_74_PLA2G2A_NPS_PLA2	2692_74	NPS_PLA2	PLA2G2A	192	IVW-MRE	0.163197221077966	0.0313389798365965	1.91418830881194e-07	0.101772820598237	0.224621621557695
BMI	Male	12478_15_RPL30_RL30	12478_15	RL30	RPL30	192	IVW-MRE	0.177998135433004	0.0278003411032767	1.52620893236349e-10	0.123509466870582	0.232486803995426
BMI	Male	6425_87_MMP19_MMP19	6425_87	MMP19	MMP19	192	IVW-MRE	0.144048041399083	0.0292101356591648	8.16254975108137e-07	0.08679617550712	0.201299907291046
BMI	Male	19225_11_BLNK_BLNK	19225_11	BLNK	BLNK	192	IVW-MRE	0.126406178648402	0.0272313009464292	3.45146131958958e-06	0.0730328287934008	0.179779528503403
BMI	Male	3616_3_GNS_GNS	3616_3	GNS	GNS	192	IVW-MRE	0.160871266352409	0.029037932697065	3.02405082076131e-08	0.103956918266162	0.217785614438656
BMI	Male	4929_55_SHBG_SHBG	4929_55	SHBG	SHBG	192	IVW-MRE	-0.216873355429126	0.0394346212284921	3.80724262920929e-08	-0.294165213036971	-0.139581497821281
BMI	Male	5339_49_S100A9_calgranulin_B	5339_49	calgranulin_B	S100A9	192	IVW-MRE	0.165049906004866	0.0295905865266283	2.43601591296434e-08	0.107052356412675	0.223047455597057
BMI	Male	9942_2_NXT1_NXT1	9942_2	NXT1	NXT1	192	IVW-MRE	0.146159220198453	0.0292257621138235	5.70217292320959e-07	0.0888767264553589	0.203441713941547
BMI	Male	6447_73_PTX3_PTX3	6447_73	PTX3	PTX3	192	IVW-MRE	0.139844395766625	0.0300988103783323	3.38143162620726e-06	0.0808507274250937	0.198838064108156
BMI	Male	14636_25_HRSP12_Ribonuclease_UK114	14636_25	Ribonuclease_UK114	HRSP12	192	IVW-MRE	0.17251625055268	0.0349378268010122	7.90059173656193e-07	0.104038110022696	0.240994391082664
BMI	Male	5006_71_MAPK13_MK13	5006_71	MK13	MAPK13	192	IVW-MRE	0.134356323102356	0.0273774520134305	9.22192869799072e-07	0.0806965171560322	0.18801612904868
BMI	Male	11352_42_TTN_TITIN	11352_42	TITIN	TTN	192	IVW-MRE	0.130058991734225	0.0284922783888863	5.00184982889445e-06	0.0742141260920079	0.185903857376442
BMI	Male	19130_81_SERPINB8_SPB8	19130_81	SPB8	SERPINB8	192	IVW-MRE	0.13846857796521	0.0303258380547461	4.97056133319244e-06	0.0790299353779076	0.197907220552512
BMI	Male	8958_51_CHL1_CHL1	8958_51	CHL1	CHL1	192	IVW-MRE	-0.163561132808273	0.0312954500109503	1.72884245051068e-07	-0.224900214829736	-0.10222205078681
BMI	Male	19553_14_STX1A_STX1a	19553_14	STX1a	STX1A	192	IVW-MRE	-0.161789225239316	0.0301072605878951	7.71110175769286e-08	-0.22079945599159	-0.102778994487042
BMI	Male	4563_61_PLCG1_PLCG1	4563_61	PLCG1	PLCG1	192	IVW-MRE	0.143741449163868	0.0295017840602684	1.10308266174927e-06	0.0859179524057419	0.201564945921994
BMI	Male	12830_4_SAP18_SAP18	12830_4	SAP18	SAP18	192	IVW-MRE	0.147499019537247	0.0285910543052679	2.48375728567657e-07	0.0914605530989219	0.203537485975572
BMI	Male	8885_6_CACNA2D3_CA2D3	8885_6	CA2D3	CACNA2D3	192	IVW-MRE	-0.215898943875843	0.0362854648323194	2.68123159967326e-09	-0.287018454947189	-0.144779432804497
BMI	Male	17441_4_ALPI_Alkaline_phosphatase__intestine	17441_4	Alkaline_phosphatase__intestine	ALPI	192	IVW-MRE	0.143305345924209	0.0278148220521125	2.57555915074325e-07	0.0887882947020685	0.197822397146349
BMI	Male	16015_19_GPT_ALT	16015_19	ALT	GPT	192	IVW-MRE	0.13678952635882	0.0300976672805712	5.49731470418631e-06	0.0777980984889004	0.19578095422874
BMI	Male	6478_2_IGLON5_IGLO5	6478_2	IGLO5	IGLON5	192	IVW-MRE	-0.27286758499085	0.0335989135320527	4.61133978153876e-16	-0.338721455513673	-0.207013714468027
BMI	Male	6291_55_CLSTN3_Alcadein_beta	6291_55	Alcadein_beta	CLSTN3	192	IVW-MRE	0.197036077806859	0.0288851059329946	9.01745526709805e-12	0.14042127017819	0.253650885435528
BMI	Male	6069_71_SUMF2_SUMF2	6069_71	SUMF2	SUMF2	192	IVW-MRE	0.153474428796785	0.0299677297244018	3.03399156358093e-07	0.0947376785369575	0.212211179056613
BMI	Male	6221_1_ADPGK_ADPGK	6221_1	ADPGK	ADPGK	192	IVW-MRE	0.137932092815527	0.0305890223757478	6.50718086058204e-06	0.0779776089590613	0.197886576671993
BMI	Male	15544_25_KLK14_kallikrein_14	15544_25	kallikrein_14	KLK14	192	IVW-MRE	-0.173716070101364	0.0378099837615055	4.33892684076395e-06	-0.247823638273915	-0.0996085019288132
BMI	Male	9544_24_C7orf69_CG069	9544_24	CG069	C7orf69	192	IVW-MRE	0.129591691097576	0.0285882226863342	5.81395077986618e-06	0.073558774632361	0.185624607562791
BMI	Male	4337_49_CRP_CRP	4337_49	CRP	CRP	192	IVW-MRE	0.326592786299461	0.0570964148032524	1.06509849500424e-08	0.214683813285086	0.438501759313836
BMI	Male	3336_50_TFPI_TFPI	3336_50	TFPI	TFPI	192	IVW-MRE	0.170503897354548	0.0333742564211353	3.24134407745655e-07	0.105090354769123	0.235917439939973
BMI	Male	3431_54_EPHA1_EphA1	3431_54	EphA1	EPHA1	192	IVW-MRE	0.148055961569367	0.0290498104749642	3.4576409303108e-07	0.0911183330384372	0.204993590100297
BMI	Male	2835_1_XRCC6_Ku70	2835_1	Ku70	XRCC6	192	IVW-MRE	0.134177530566595	0.0292360557288217	4.44407086593043e-06	0.0768748613381045	0.191480199795086
BMI	Male	13059_33_RFK_RIFK	13059_33	RIFK	RFK	192	IVW-MRE	0.158142364126311	0.0286645588565526	3.44835919229357e-08	0.101959828767468	0.214324899485154
BMI	Male	5661_15_IL18_IL_18	5661_15	IL_18	IL18	192	IVW-MRE	0.150028365357503	0.0291057732250023	2.54184699004e-07	0.0929810498364985	0.207075680878508
BMI	Male	3339_33_THBS2_TSP2	3339_33	TSP2	THBS2	192	IVW-MRE	0.152217098552992	0.0304861372328041	5.94504226768497e-07	0.092464269576696	0.211969927529288
BMI	Male	11618_83_MYB_MYB	11618_83	MYB	MYB	192	IVW-MRE	0.151402911314796	0.0260866744649585	6.48127336421472e-09	0.100273029363477	0.202532793266115
BMI	Male	2742_68_SIGLEC7_Siglec_7	2742_68	Siglec_7	SIGLEC7	192	IVW-MRE	0.211722441403353	0.0347058359775165	1.05746922903295e-09	0.143699002887421	0.279745879919285
BMI	Male	7173_141_TMEM132C_T132C	7173_141	T132C	TMEM132C	192	IVW-MRE	-0.146188967108507	0.0329495661012364	9.1327516697199e-06	-0.21077011666693	-0.0816078175500837
BMI	Male	17806_6_SDCBP_Syntenin_1	17806_6	Syntenin_1	SDCBP	192	IVW-MRE	0.150144586153892	0.0293332463078891	3.07843637077818e-07	0.0926514233904294	0.207637748917355
BMI	Male	17138_8_GSTA1_GST_A1_1	17138_8	GST_A1_1	GSTA1	192	IVW-MRE	0.191387282151526	0.0335960633504827	1.22136049207857e-08	0.12553899798458	0.257235566318472
BMI	Male	13942_140_SPSB1_SPSB1	13942_140	SPSB1	SPSB1	192	IVW-MRE	0.138909521043814	0.0302642375910786	4.4347968831492e-06	0.0795916153652999	0.198227426722328
BMI	Male	2614_28_EFNA4_Ephrin_A4	2614_28	Ephrin_A4	EFNA4	192	IVW-MRE	0.161453284569349	0.0288808584172053	2.26649533827849e-08	0.104846802071627	0.218059767067071
BMI	Male	9844_138_ACTN2_ACTN2	9844_138	ACTN2	ACTN2	192	IVW-MRE	0.172332180869473	0.0343133566356649	5.10547255629814e-07	0.10507800186357	0.239586359875376
