sequence_id	direction_group	outcome	group
12690_33	negative	overall	Female
12692_56	NA	overall	Female
12693_2	negative	overall	Female
12696_166	NA	overall	Female
12698_72	NA	overall	Female
12700_9	NA	overall	Female
12701_1	positive	overall	Female
12702_13	negative	overall	Female
12704_26	positive	overall	Female
12705_9	NA	overall	Female
12706_2	positive	overall	Female
12711_19	NA	overall	Female
12712_9	NA	overall	Female
12715_30	positive	overall	Female
12717_65	negative	overall	Female
12718_43	NA	overall	Female
12720_71	positive	overall	Female
12721_4	NA	overall	Female
12727_7	negative	overall	Female
12729_12	NA	overall	Female
12730_3	negative	overall	Female
12731_12	positive	overall	Female
12732_13	negative	overall	Female
12734_112	NA	overall	Female
12735_39	NA	overall	Female
12738_43	negative	overall	Female
12743_18	NA	overall	Female
12750_9	negative	overall	Female
12760_34	negative	overall	Female
12761_12	NA	overall	Female
12763_69	negative	overall	Female
12779_30	NA	overall	Female
12781_2	NA	overall	Female
12783_29	negative	overall	Female
12784_10	NA	overall	Female
12793_4	NA	overall	Female
12795_2	NA	overall	Female
12798_46	NA	overall	Female
12799_65	NA	overall	Female
12800_5	negative	overall	Female
12801_33	NA	overall	Female
12807_89	NA	overall	Female
12808_103	NA	overall	Female
12811_55	NA	overall	Female
12812_25	positive	overall	Female
12814_17	negative	overall	Female
12817_1	positive	overall	Female
12818_159	positive	overall	Female
12820_1	negative	overall	Female
12821_6	NA	overall	Female
12826_5	positive	overall	Female
12831_21	negative	overall	Female
12842_43	NA	overall	Female
12844_10	NA	overall	Female
12848_9	NA	overall	Female
12851_5	negative	overall	Female
12855_16	positive	overall	Female
12859_33	positive	overall	Female
12862_14	negative	overall	Female
12867_40	NA	overall	Female
12869_68	positive	overall	Female
12873_11	NA	overall	Female
12881_17	positive	overall	Female
12892_10	positive	overall	Female
12895_28	positive	overall	Female
12904_180	NA	overall	Female
12931_16	NA	overall	Female
12934_1	positive	overall	Female
12936_38	negative	overall	Female
12940_35	negative	overall	Female
12956_40	positive	overall	Female
12957_62	NA	overall	Female
12990_39	NA	overall	Female
12993_21	negative	overall	Female
13007_66	negative	overall	Female
13022_20	positive	overall	Female
13025_4	negative	overall	Female
13027_20	NA	overall	Female
13039_1	negative	overall	Female
13041_47	NA	overall	Female
13042_7	negative	overall	Female
13056_18	negative	overall	Female
13059_33	negative	overall	Female
13062_4	NA	overall	Female
13067_5	positive	overall	Female
13076_4	negative	overall	Female
13083_18	positive	overall	Female
13085_18	NA	overall	Female
13088_397	negative	overall	Female
13093_6	negative	overall	Female
13094_75	positive	overall	Female
13101_60	NA	overall	Female
13102_1	positive	overall	Female
13105_7	positive	overall	Female
13111_79	negative	overall	Female
13113_7	positive	overall	Female
13114_50	positive	overall	Female
13118_5	positive	overall	Female
13119_26	negative	overall	Female
13123_3	negative	overall	Female
13124_20	negative	overall	Female
13130_150	NA	overall	Female
13132_14	positive	overall	Female
13229_20	positive	overall	Female
13236_25	negative	overall	Female
13374_4	negative	overall	Female
13377_3	negative	overall	Female
13384_110	NA	overall	Female
13392_13	negative	overall	Female
13397_88	positive	overall	Female
13399_33	negative	overall	Female
13405_61	negative	overall	Female
13412_5	NA	overall	Female
13416_8	negative	overall	Female
13422_66	positive	overall	Female
13427_66	negative	overall	Female
13429_3	negative	overall	Female
13430_50	NA	overall	Female
13431_74	NA	overall	Female
13434_172	NA	overall	Female
13435_31	negative	overall	Female
13436_54	NA	overall	Female
13438_115	negative	overall	Female
13441_30	negative	overall	Female
13449_25	NA	overall	Female
13451_2	NA	overall	Female
13460_4	negative	overall	Female
13463_1	positive	overall	Female
13468_5	NA	overall	Female
13472_35	negative	overall	Female
13473_55	negative	overall	Female
13474_40	NA	overall	Female
13476_16	NA	overall	Female
13481_24	NA	overall	Female
13482_14	positive	overall	Female
13488_3	negative	overall	Female
13490_1	negative	overall	Female
13492_44	NA	overall	Female
13498_1	positive	overall	Female
13502_2	negative	overall	Female
13503_19	NA	overall	Female
13507_51	negative	overall	Female
13509_5	NA	overall	Female
13510_7	negative	overall	Female
13512_28	NA	overall	Female
13513_174	NA	overall	Female
13514_121	negative	overall	Female
13516_46	negative	overall	Female
13517_3	negative	overall	Female
13519_112	negative	overall	Female
13530_5	NA	overall	Female
13532_25	NA	overall	Female
13535_2	positive	overall	Female
13544_9	NA	overall	Female
13545_97	negative	overall	Female
13547_5	NA	overall	Female
13549_15	negative	overall	Female
13557_3	negative	overall	Female
13561_5	NA	overall	Female
13563_259	NA	overall	Female
13565_2	positive	overall	Female
13566_2	positive	overall	Female
13570_43	positive	overall	Female
13572_43	positive	overall	Female
13573_5	NA	overall	Female
13575_40	positive	overall	Female
13587_10	positive	overall	Female
13588_11	NA	overall	Female
13589_10	negative	overall	Female
13590_1	negative	overall	Female
13594_158	NA	overall	Female
13595_20	negative	overall	Female
13596_3	negative	overall	Female
13597_20	negative	overall	Female
13603_7	negative	overall	Female
13612_7	NA	overall	Female
13614_6	positive	overall	Female
13618_15	negative	overall	Female
13621_31	positive	overall	Female
13622_16	NA	overall	Female
13625_19	NA	overall	Female
13634_209	negative	overall	Female
13642_90	negative	overall	Female
13652_2	positive	overall	Female
13654_1	NA	overall	Female
13657_2	negative	overall	Female
13659_36	positive	overall	Female
13665_35	negative	overall	Female
13671_40	positive	overall	Female
13673_21	negative	overall	Female
13682_47	negative	overall	Female
13686_2	negative	overall	Female
13692_154	positive	overall	Female
13698_28	negative	overall	Female
13700_10	positive	overall	Female
13711_10	negative	overall	Female
13713_164	NA	overall	Female
13717_15	positive	overall	Female
13720_95	negative	overall	Female
13724_27	negative	overall	Female
13726_4	NA	overall	Female
13727_44	NA	overall	Female
13728_19	NA	overall	Female
13729_26	negative	overall	Female
13733_5	positive	overall	Female
13738_8	negative	overall	Female
13744_37	negative	overall	Female
13926_1	positive	overall	Female
13929_27	positive	overall	Female
13931_22	NA	overall	Female
13933_276	negative	overall	Female
13934_3	negative	overall	Female
13936_24	NA	overall	Female
13947_371	positive	overall	Female
13948_50	NA	overall	Female
13950_9	positive	overall	Female
13954_9	NA	overall	Female
13959_7	positive	overall	Female
13961_18	negative	overall	Female
13963_7	NA	overall	Female
13966_30	negative	overall	Female
13969_24	NA	overall	Female
13972_4	positive	overall	Female
13973_62	positive	overall	Female
13975_56	NA	overall	Female
13982_33	positive	overall	Female
13983_27	positive	overall	Female
13984_23	negative	overall	Female
13986_6	negative	overall	Female
13988_67	negative	overall	Female
13991_47	NA	overall	Female
13992_12	NA	overall	Female
13993_20	negative	overall	Female
13998_26	positive	overall	Female
14002_18	positive	overall	Female
14006_36	negative	overall	Female
14007_22	negative	overall	Female
14008_22	positive	overall	Female
14011_17	positive	overall	Female
14013_11	NA	overall	Female
14021_81	positive	overall	Female
14024_196	negative	overall	Female
14025_18	positive	overall	Female
14028_22	negative	overall	Female
14039_33	NA	overall	Female
14047_78	negative	overall	Female
14048_7	negative	overall	Female
14054_17	negative	overall	Female
14056_4	negative	overall	Female
14061_48	negative	overall	Female
14063_17	NA	overall	Female
14066_49	negative	overall	Female
14069_61	positive	overall	Female
14079_14	negative	overall	Female
14082_56	positive	overall	Female
14090_23	NA	overall	Female
14091_42	positive	overall	Female
14100_63	negative	overall	Female
14107_1	positive	overall	Female
14111_15	NA	overall	Female
14112_40	negative	overall	Female
14115_34	NA	overall	Female
14116_129	positive	overall	Female
14122_132	positive	overall	Female
14123_34	negative	overall	Female
14132_21	NA	overall	Female
14133_93	positive	overall	Female
14134_49	negative	overall	Female
14146_92	NA	overall	Female
14150_7	positive	overall	Female
14151_4	negative	overall	Female
14153_8	positive	overall	Female
14157_21	NA	overall	Female
14158_17	positive	overall	Female
14175_78	negative	overall	Female
14192_31	NA	overall	Female
14197_2	negative	overall	Female
14203_3	negative	overall	Female
14204_55	positive	overall	Female
14205_6	NA	overall	Female
14208_3	negative	overall	Female
14216_35	negative	overall	Female
14226_120	positive	overall	Female
14227_21	positive	overall	Female
14249_68	NA	overall	Female
14250_115	negative	overall	Female
14268_4	positive	overall	Female
14271_23	negative	overall	Female
14273_19	positive	overall	Female
14283_12	NA	overall	Female
14284_23	NA	overall	Female
14287_6	positive	overall	Female
14291_53	NA	overall	Female
14294_61	negative	overall	Female
14309_8	positive	overall	Female
14314_6	negative	overall	Female
14318_1	negative	overall	Female
14326_4	positive	overall	Female
14329_4	NA	overall	Female
14332_3	NA	overall	Female
14337_1	positive	overall	Female
14341_8	positive	overall	Female
14593_152	negative	overall	Female
14599_18	negative	overall	Female
14603_51	positive	overall	Female
14615_46	NA	overall	Female
14616_16	NA	overall	Female
14619_8	negative	overall	Female
14623_26	positive	overall	Female
14624_51	NA	overall	Female
14634_13	negative	overall	Female
14636_25	positive	overall	Female
14663_44	positive	overall	Female
14675_20	positive	overall	Female
14684_17	positive	overall	Female
14685_17	positive	overall	Female
14688_6	NA	overall	Female
14689_3	negative	overall	Female
14705_1	NA	overall	Female
14711_27	negative	overall	Female
14713_46	negative	overall	Female
14748_31	positive	overall	Female
15298_199	NA	overall	Female
15299_102	NA	overall	Female
15300_66	NA	overall	Female
15303_63	NA	overall	Female
15304_1	negative	overall	Female
15305_7	negative	overall	Female
15308_108	negative	overall	Female
15312_14	NA	overall	Female
15313_28	negative	overall	Female
15319_226	NA	overall	Female
15321_8	NA	overall	Female
15324_58	positive	overall	Female
15329_167	NA	overall	Female
15333_11	positive	overall	Female
15343_337	negative	overall	Female
15367_38	negative	overall	Female
15368_3	positive	overall	Female
15372_43	NA	overall	Female
15374_15	negative	overall	Female
15375_49	positive	overall	Female
15376_134	positive	overall	Female
15381_45	NA	overall	Female
15384_15	negative	overall	Female
15385_116	positive	overall	Female
15386_7	negative	overall	Female
15389_1	NA	overall	Female
15390_3	negative	overall	Female
15391_114	negative	overall	Female
15402_2	NA	overall	Female
15405_23	NA	overall	Female
15418_25	negative	overall	Female
15422_12	NA	overall	Female
15427_35	positive	overall	Female
15430_165	negative	overall	Female
15437_11	negative	overall	Female
15440_57	negative	overall	Female
15441_6	negative	overall	Female
15448_47	NA	overall	Female
15449_33	negative	overall	Female
15452_5	negative	overall	Female
15455_40	negative	overall	Female
15457_14	NA	overall	Female
15460_9	NA	overall	Female
15467_10	positive	overall	Female
15471_29	positive	overall	Female
15472_16	positive	overall	Female
15475_4	negative	overall	Female
15481_45	positive	overall	Female
15482_12	NA	overall	Female
15483_377	negative	overall	Female
15486_126	negative	overall	Female
15495_9	negative	overall	Female
15499_11	negative	overall	Female
15503_15	positive	overall	Female
15504_39	negative	overall	Female
15506_34	negative	overall	Female
15511_37	negative	overall	Female
15513_108	positive	overall	Female
15515_2	positive	overall	Female
15516_12	negative	overall	Female
15521_4	negative	overall	Female
15525_294	positive	overall	Female
15526_33	positive	overall	Female
15530_33	negative	overall	Female
15533_97	positive	overall	Female
15535_3	positive	overall	Female
15539_15	negative	overall	Female
15544_25	positive	overall	Female
15556_49	positive	overall	Female
15559_5	negative	overall	Female
15565_102	negative	overall	Female
15567_2	NA	overall	Female
15570_99	negative	overall	Female
15574_37	NA	overall	Female
15576_158	positive	overall	Female
15580_2	negative	overall	Female
15582_25	positive	overall	Female
15583_18	positive	overall	Female
15584_9	negative	overall	Female
15585_304	negative	overall	Female
15587_20	negative	overall	Female
15591_28	NA	overall	Female
15596_7	NA	overall	Female
15603_20	NA	overall	Female
15604_18	negative	overall	Female
15606_19	positive	overall	Female
15607_56	positive	overall	Female
15610_72	positive	overall	Female
15614_168	negative	overall	Female
15615_8	positive	overall	Female
15623_1	negative	overall	Female
15627_83	NA	overall	Female
15634_139	negative	overall	Female
15635_4	positive	overall	Female
15637_38	NA	overall	Female
15640_54	NA	overall	Female
15644_1	positive	overall	Female
15666_21	NA	overall	Female
15667_39	positive	overall	Female
15670_15	negative	overall	Female
15674_3	negative	overall	Female
15678_71	negative	overall	Female
15686_49	negative	overall	Female
15698_6	positive	overall	Female
16035_8	negative	overall	Female
16055_3	positive	overall	Female
16057_6	positive	overall	Female
16060_99	positive	overall	Female
16074_12	positive	overall	Female
16079_2	positive	overall	Female
16288_17	negative	overall	Female
16293_1	positive	overall	Female
16296_43	negative	overall	Female
16297_14	NA	overall	Female
16298_84	NA	overall	Female
16302_11	positive	overall	Female
16308_14	NA	overall	Female
16315_105	negative	overall	Female
16317_20	negative	overall	Female
16318_12	negative	overall	Female
16536_3	NA	overall	Female
16561_9	negative	overall	Female
16583_8	negative	overall	Female
16593_3	negative	overall	Female
16594_44	negative	overall	Female
16597_11	NA	overall	Female
16605_2	NA	overall	Female
16609_106	negative	overall	Female
16612_28	positive	overall	Female
16613_3	negative	overall	Female
16616_137	negative	overall	Female
16746_12	negative	overall	Female
16760_2	positive	overall	Female
16763_11	positive	overall	Female
16770_3	negative	overall	Female
16773_29	negative	overall	Female
16781_2	negative	overall	Female
16785_45	negative	overall	Female
16792_4	positive	overall	Female
16805_5	positive	overall	Female
16809_1	NA	overall	Female
16818_200	negative	overall	Female
16823_75	positive	overall	Female
16825_20	positive	overall	Female
16836_1	NA	overall	Female
16853_5	positive	overall	Female
16856_79	negative	overall	Female
16857_2	NA	overall	Female
16858_384	negative	overall	Female
16859_100	negative	overall	Female
16872_248	negative	overall	Female
16882_27	negative	overall	Female
16883_57	NA	overall	Female
16890_37	negative	overall	Female
16892_23	negative	overall	Female
16899_59	NA	overall	Female
16908_5	negative	overall	Female
16913_8	positive	overall	Female
16918_198	positive	overall	Female
16919_1	NA	overall	Female
16922_53	positive	overall	Female
16926_44	positive	overall	Female
16932_5	NA	overall	Female
17138_8	positive	overall	Female
17151_84	NA	overall	Female
17156_72	positive	overall	Female
17161_1	NA	overall	Female
17163_117	NA	overall	Female
17170_15	negative	overall	Female
17195_43	NA	overall	Female
17196_5	negative	overall	Female
17204_17	NA	overall	Female
17205_21	positive	overall	Female
17210_2	positive	overall	Female
17224_12	negative	overall	Female
17231_1	negative	overall	Female
17320_19	positive	overall	Female
17327_3	positive	overall	Female
17329_2	negative	overall	Female
17332_3	positive	overall	Female
17341_89	negative	overall	Female
17343_6	negative	overall	Female
17345_12	NA	overall	Female
17350_13	positive	overall	Female
17356_34	NA	overall	Female
17366_6	negative	overall	Female
17377_1	positive	overall	Female
17383_4	positive	overall	Female
17384_110	positive	overall	Female
17387_27	NA	overall	Female
17391_10	negative	overall	Female
17393_13	negative	overall	Female
17396_23	negative	overall	Female
17397_8	negative	overall	Female
17398_55	negative	overall	Female
17400_71	negative	overall	Female
17403_14	positive	overall	Female
17404_5	positive	overall	Female
17408_2	positive	overall	Female
17419_17	positive	overall	Female
17436_193	positive	overall	Female
17441_4	negative	overall	Female
17449_23	negative	overall	Female
17451_13	NA	overall	Female
17453_34	negative	overall	Female
17455_42	positive	overall	Female
17460_51	negative	overall	Female
17462_19	NA	overall	Female
17467_1	negative	overall	Female
17474_106	NA	overall	Female
17475_18	negative	overall	Female
17490_4	positive	overall	Female
17509_6	NA	overall	Female
17511_10	negative	overall	Female
17513_11	negative	overall	Female
17514_48	NA	overall	Female
17515_6	positive	overall	Female
17673_34	negative	overall	Female
17675_17	positive	overall	Female
17677_47	negative	overall	Female
17682_1	negative	overall	Female
17683_2	NA	overall	Female
17685_9	negative	overall	Female
17686_27	positive	overall	Female
17691_1	positive	overall	Female
17692_2	negative	overall	Female
17694_32	negative	overall	Female
17696_1	negative	overall	Female
17697_2	positive	overall	Female
17698_15	negative	overall	Female
17702_53	positive	overall	Female
17703_40	negative	overall	Female
17706_4	NA	overall	Female
17710_40	negative	overall	Female
17721_82	negative	overall	Female
17722_5	negative	overall	Female
17724_3	NA	overall	Female
17735_130	positive	overall	Female
17736_105	negative	overall	Female
17737_7	negative	overall	Female
17743_14	negative	overall	Female
17750_8	negative	overall	Female
17755_5	positive	overall	Female
17760_128	NA	overall	Female
17761_2	NA	overall	Female
17764_108	negative	overall	Female
17765_3	positive	overall	Female
17769_28	NA	overall	Female
17774_38	NA	overall	Female
17776_15	NA	overall	Female
17777_31	negative	overall	Female
17778_19	NA	overall	Female
17781_191	positive	overall	Female
17783_9	positive	overall	Female
17785_11	positive	overall	Female
17789_1	NA	overall	Female
17794_6	positive	overall	Female
17797_1	NA	overall	Female
17802_4	NA	overall	Female
17804_102	negative	overall	Female
17805_35	NA	overall	Female
17808_37	negative	overall	Female
17813_21	positive	overall	Female
17814_8	NA	overall	Female
17816_58	NA	overall	Female
17818_22	NA	overall	Female
17819_30	NA	overall	Female
17827_53	NA	overall	Female
17828_3	negative	overall	Female
17829_2	NA	overall	Female
17835_28	NA	overall	Female
17836_17	positive	overall	Female
17843_30	NA	overall	Female
17850_42	NA	overall	Female
17854_33	NA	overall	Female
18158_45	positive	overall	Female
18160_2	negative	overall	Female
18162_167	NA	overall	Female
18170_46	NA	overall	Female
18173_11	positive	overall	Female
18174_79	NA	overall	Female
18175_65	positive	overall	Female
18177_49	NA	overall	Female
18178_13	NA	overall	Female
18179_56	NA	overall	Female
18180_58	NA	overall	Female
18185_118	positive	overall	Female
18189_12	NA	overall	Female
18198_51	negative	overall	Female
18204_1	positive	overall	Female
18215_5	negative	overall	Female
18216_22	negative	overall	Female
18222_34	positive	overall	Female
18225_13	negative	overall	Female
18228_30	NA	overall	Female
18236_3	negative	overall	Female
18237_29	NA	overall	Female
18241_18	positive	overall	Female
18242_8	positive	overall	Female
18243_9	positive	overall	Female
18244_1	negative	overall	Female
18257_64	NA	overall	Female
