sequence_id	direction_group	outcome	group
11179_7	NA	rectal	Female
11180_17	negative	rectal	Female
11201_19	NA	rectal	Female
11205_10	NA	rectal	Female
11207_3	negative	rectal	Female
11208_15	positive	rectal	Female
11211_7	positive	rectal	Female
11215_6	positive	rectal	Female
11218_84	negative	rectal	Female
11226_16	positive	rectal	Female
11237_49	positive	rectal	Female
11239_49	positive	rectal	Female
11242_33	NA	rectal	Female
11243_90	negative	rectal	Female
11248_43	positive	rectal	Female
11258_41	negative	rectal	Female
11260_47	negative	rectal	Female
11262_39	positive	rectal	Female
11265_8	NA	rectal	Female
11266_8	negative	rectal	Female
11270_17	NA	rectal	Female
11273_176	negative	rectal	Female
11277_23	positive	rectal	Female
11278_4	positive	rectal	Female
11280_6	NA	rectal	Female
11284_24	NA	rectal	Female
11286_78	positive	rectal	Female
11287_14	positive	rectal	Female
11288_26	negative	rectal	Female
11289_31	NA	rectal	Female
11293_14	negative	rectal	Female
11300_32	positive	rectal	Female
11302_237	negative	rectal	Female
11303_7	positive	rectal	Female
11307_33	positive	rectal	Female
11308_8	positive	rectal	Female
11312_40	negative	rectal	Female
11313_100	positive	rectal	Female
11319_106	NA	rectal	Female
11320_29	positive	rectal	Female
11330_15	negative	rectal	Female
11333_82	positive	rectal	Female
11336_9	NA	rectal	Female
11347_9	negative	rectal	Female
11350_30	NA	rectal	Female
11352_42	NA	rectal	Female
11354_21	NA	rectal	Female
11358_15	positive	rectal	Female
11360_39	negative	rectal	Female
11361_73	NA	rectal	Female
11370_20	negative	rectal	Female
11372_2	negative	rectal	Female
11378_37	NA	rectal	Female
11380_84	negative	rectal	Female
11387_3	negative	rectal	Female
11390_24	positive	rectal	Female
11401_181	positive	rectal	Female
11402_17	NA	rectal	Female
11405_150	negative	rectal	Female
11406_82	positive	rectal	Female
11407_57	NA	rectal	Female
11416_23	negative	rectal	Female
11421_10	positive	rectal	Female
11422_2	NA	rectal	Female
11424_4	positive	rectal	Female
11441_11	positive	rectal	Female
11444_49	NA	rectal	Female
11448_34	positive	rectal	Female
11457_53	positive	rectal	Female
11464_9	negative	rectal	Female
11468_15	positive	rectal	Female
11476_43	NA	rectal	Female
11486_26	NA	rectal	Female
11490_42	NA	rectal	Female
11510_31	negative	rectal	Female
11514_196	negative	rectal	Female
11530_37	positive	rectal	Female
11531_24	negative	rectal	Female
11537_12	negative	rectal	Female
11546_7	NA	rectal	Female
11556_19	positive	rectal	Female
11557_3	positive	rectal	Female
11563_51	negative	rectal	Female
11565_58	NA	rectal	Female
11567_23	NA	rectal	Female
11570_94	negative	rectal	Female
11571_75	positive	rectal	Female
11572_4	NA	rectal	Female
11573_3	NA	rectal	Female
11587_5	negative	rectal	Female
11591_43	NA	rectal	Female
11592_1	positive	rectal	Female
11593_21	NA	rectal	Female
11608_5	positive	rectal	Female
11617_1	NA	rectal	Female
11636_33	NA	rectal	Female
11638_42	negative	rectal	Female
11643_73	positive	rectal	Female
11646_4	negative	rectal	Female
11654_77	NA	rectal	Female
11657_86	NA	rectal	Female
11659_31	positive	rectal	Female
11664_32	NA	rectal	Female
11667_29	NA	rectal	Female
11671_19	NA	rectal	Female
11672_17	negative	rectal	Female
11678_105	negative	rectal	Female
11683_19	NA	rectal	Female
11692_21	negative	rectal	Female
11696_7	negative	rectal	Female
11709_29	negative	rectal	Female
11716_28	NA	rectal	Female
11837_7	NA	rectal	Female
11872_9	negative	rectal	Female
11910_27	positive	rectal	Female
11952_1	negative	rectal	Female
11969_5	negative	rectal	Female
11988_24	negative	rectal	Female
11989_35	negative	rectal	Female
12008_3	positive	rectal	Female
12020_39	NA	rectal	Female
12033_3	positive	rectal	Female
12034_28	NA	rectal	Female
12329_21	negative	rectal	Female
12332_7	positive	rectal	Female
12333_87	positive	rectal	Female
12334_25	negative	rectal	Female
12338_27	negative	rectal	Female
12340_17	NA	rectal	Female
12341_8	positive	rectal	Female
12343_14	NA	rectal	Female
12345_4	negative	rectal	Female
12347_29	positive	rectal	Female
12350_86	negative	rectal	Female
12357_41	NA	rectal	Female
12361_102	positive	rectal	Female
12366_16	positive	rectal	Female
12370_30	negative	rectal	Female
12376_85	positive	rectal	Female
12382_2	negative	rectal	Female
12384_92	positive	rectal	Female
12392_30	positive	rectal	Female
12396_19	positive	rectal	Female
12399_194	negative	rectal	Female
12400_25	NA	rectal	Female
12403_30	negative	rectal	Female
12408_333	negative	rectal	Female
12417_46	negative	rectal	Female
12420_10	negative	rectal	Female
12423_38	NA	rectal	Female
12425_104	negative	rectal	Female
12428_2	NA	rectal	Female
12430_78	NA	rectal	Female
12431_13	positive	rectal	Female
12433_8	negative	rectal	Female
12436_84	positive	rectal	Female
12438_127	NA	rectal	Female
12439_67	NA	rectal	Female
12444_39	NA	rectal	Female
12449_16	NA	rectal	Female
12456_5	negative	rectal	Female
12457_10	positive	rectal	Female
12459_13	positive	rectal	Female
12460_18	negative	rectal	Female
12462_20	NA	rectal	Female
12469_19	positive	rectal	Female
12471_47	positive	rectal	Female
12478_15	NA	rectal	Female
12494_99	positive	rectal	Female
12497_29	NA	rectal	Female
12498_12	positive	rectal	Female
12503_5	negative	rectal	Female
12508_9	positive	rectal	Female
12513_8	NA	rectal	Female
12514_16	positive	rectal	Female
12515_45	negative	rectal	Female
12522_6	negative	rectal	Female
12524_18	positive	rectal	Female
12527_50	negative	rectal	Female
12530_14	negative	rectal	Female
12538_19	NA	rectal	Female
12540_25	negative	rectal	Female
12549_33	positive	rectal	Female
12553_5	NA	rectal	Female
12556_7	NA	rectal	Female
12558_3	positive	rectal	Female
12560_9	positive	rectal	Female
12563_2	NA	rectal	Female
12569_25	NA	rectal	Female
12571_14	negative	rectal	Female
12572_236	positive	rectal	Female
12577_100	NA	rectal	Female
12580_7	positive	rectal	Female
12583_77	NA	rectal	Female
12585_39	negative	rectal	Female
12587_65	positive	rectal	Female
12591_27	NA	rectal	Female
12593_33	positive	rectal	Female
12594_5	negative	rectal	Female
12603_87	positive	rectal	Female
12604_16	negative	rectal	Female
12605_1	positive	rectal	Female
12621_55	negative	rectal	Female
12623_84	negative	rectal	Female
12633_3	positive	rectal	Female
12634_79	negative	rectal	Female
12635_9	negative	rectal	Female
12636_113	NA	rectal	Female
12637_7	NA	rectal	Female
12647_52	NA	rectal	Female
12650_43	negative	rectal	Female
12652_37	NA	rectal	Female
12653_13	positive	rectal	Female
12659_13	NA	rectal	Female
12661_44	NA	rectal	Female
12662_82	NA	rectal	Female
12664_19	NA	rectal	Female
12667_2	negative	rectal	Female
12668_7	negative	rectal	Female
12669_30	NA	rectal	Female
12671_35	negative	rectal	Female
12675_14	positive	rectal	Female
12682_5	negative	rectal	Female
12683_156	NA	rectal	Female
12684_5	NA	rectal	Female
12685_57	negative	rectal	Female
12686_15	NA	rectal	Female
12687_2	positive	rectal	Female
12689_56	NA	rectal	Female
12690_33	positive	rectal	Female
12692_56	NA	rectal	Female
12693_2	negative	rectal	Female
12696_166	NA	rectal	Female
12698_72	NA	rectal	Female
12700_9	NA	rectal	Female
12701_1	positive	rectal	Female
12704_26	positive	rectal	Female
12705_9	NA	rectal	Female
12706_2	positive	rectal	Female
12709_63	positive	rectal	Female
12711_19	NA	rectal	Female
12712_9	NA	rectal	Female
12714_38	negative	rectal	Female
12715_30	positive	rectal	Female
12717_65	negative	rectal	Female
12718_43	NA	rectal	Female
12720_71	positive	rectal	Female
12721_4	NA	rectal	Female
12724_81	positive	rectal	Female
12727_7	negative	rectal	Female
12729_12	NA	rectal	Female
12734_112	NA	rectal	Female
12735_39	NA	rectal	Female
12738_43	negative	rectal	Female
12740_55	positive	rectal	Female
12743_18	NA	rectal	Female
12750_9	negative	rectal	Female
12754_14	positive	rectal	Female
12758_47	positive	rectal	Female
12760_34	negative	rectal	Female
12761_12	NA	rectal	Female
12763_69	negative	rectal	Female
12779_30	NA	rectal	Female
12781_2	NA	rectal	Female
12784_10	NA	rectal	Female
12793_4	NA	rectal	Female
12795_2	NA	rectal	Female
12798_46	NA	rectal	Female
12799_65	NA	rectal	Female
12800_5	negative	rectal	Female
12801_33	NA	rectal	Female
12807_89	NA	rectal	Female
12808_103	NA	rectal	Female
12811_55	NA	rectal	Female
12812_25	positive	rectal	Female
12813_18	positive	rectal	Female
12817_1	positive	rectal	Female
12818_159	positive	rectal	Female
12821_6	NA	rectal	Female
12826_5	positive	rectal	Female
12831_21	negative	rectal	Female
12842_43	NA	rectal	Female
12844_10	NA	rectal	Female
12848_9	NA	rectal	Female
12855_16	positive	rectal	Female
12859_33	positive	rectal	Female
12862_14	negative	rectal	Female
12867_40	NA	rectal	Female
12869_68	positive	rectal	Female
12873_11	NA	rectal	Female
12881_17	positive	rectal	Female
12892_10	positive	rectal	Female
12904_180	NA	rectal	Female
12931_16	NA	rectal	Female
12934_1	positive	rectal	Female
12940_35	negative	rectal	Female
12956_40	positive	rectal	Female
12957_62	NA	rectal	Female
12960_9	positive	rectal	Female
12990_39	NA	rectal	Female
13022_20	positive	rectal	Female
13025_4	negative	rectal	Female
13027_20	NA	rectal	Female
13039_1	negative	rectal	Female
13041_47	NA	rectal	Female
13042_7	negative	rectal	Female
13044_5	positive	rectal	Female
13062_4	NA	rectal	Female
13066_42	negative	rectal	Female
13076_4	negative	rectal	Female
13078_3	negative	rectal	Female
13085_18	NA	rectal	Female
13088_397	negative	rectal	Female
13101_60	NA	rectal	Female
13102_1	positive	rectal	Female
13105_7	positive	rectal	Female
13111_79	negative	rectal	Female
13113_7	positive	rectal	Female
13118_5	positive	rectal	Female
13122_19	positive	rectal	Female
13124_20	negative	rectal	Female
13126_52	negative	rectal	Female
13130_150	NA	rectal	Female
13132_14	positive	rectal	Female
13229_20	positive	rectal	Female
13242_134	positive	rectal	Female
13268_45	positive	rectal	Female
13377_3	negative	rectal	Female
13384_110	NA	rectal	Female
13387_55	negative	rectal	Female
13388_57	negative	rectal	Female
13392_13	negative	rectal	Female
13399_33	negative	rectal	Female
13405_61	negative	rectal	Female
13412_5	NA	rectal	Female
13416_8	negative	rectal	Female
13422_66	positive	rectal	Female
13427_66	negative	rectal	Female
13429_3	negative	rectal	Female
13430_50	NA	rectal	Female
13431_74	NA	rectal	Female
13434_172	NA	rectal	Female
13435_31	negative	rectal	Female
13436_54	NA	rectal	Female
13441_30	negative	rectal	Female
13449_25	NA	rectal	Female
13450_49	positive	rectal	Female
13451_2	NA	rectal	Female
13468_5	NA	rectal	Female
13473_55	negative	rectal	Female
13474_40	NA	rectal	Female
13476_16	NA	rectal	Female
13477_65	negative	rectal	Female
13481_24	NA	rectal	Female
13482_14	positive	rectal	Female
13488_3	negative	rectal	Female
13490_1	negative	rectal	Female
13492_44	NA	rectal	Female
13495_48	negative	rectal	Female
13498_1	positive	rectal	Female
13501_10	positive	rectal	Female
13503_19	NA	rectal	Female
13507_51	negative	rectal	Female
13509_5	NA	rectal	Female
13510_7	negative	rectal	Female
13512_28	NA	rectal	Female
13513_174	NA	rectal	Female
13519_112	negative	rectal	Female
13530_5	NA	rectal	Female
13532_25	NA	rectal	Female
13535_2	positive	rectal	Female
13544_9	NA	rectal	Female
13545_97	negative	rectal	Female
13547_5	NA	rectal	Female
13549_15	negative	rectal	Female
13561_5	NA	rectal	Female
13563_259	NA	rectal	Female
13565_2	positive	rectal	Female
13570_43	positive	rectal	Female
13572_43	positive	rectal	Female
13573_5	NA	rectal	Female
13575_40	positive	rectal	Female
13587_10	positive	rectal	Female
13588_11	NA	rectal	Female
13589_10	negative	rectal	Female
13590_1	negative	rectal	Female
13594_158	NA	rectal	Female
13595_20	negative	rectal	Female
13596_3	negative	rectal	Female
13597_20	negative	rectal	Female
13603_7	negative	rectal	Female
13610_9	negative	rectal	Female
13612_7	NA	rectal	Female
13614_6	positive	rectal	Female
13618_15	negative	rectal	Female
13620_10	negative	rectal	Female
13621_31	positive	rectal	Female
13622_16	NA	rectal	Female
13625_19	NA	rectal	Female
13634_209	negative	rectal	Female
13642_90	negative	rectal	Female
13650_11	positive	rectal	Female
13652_2	positive	rectal	Female
13654_1	NA	rectal	Female
13657_2	negative	rectal	Female
13659_36	positive	rectal	Female
13665_35	negative	rectal	Female
13671_40	positive	rectal	Female
13673_21	negative	rectal	Female
13682_47	negative	rectal	Female
13686_2	negative	rectal	Female
13692_154	positive	rectal	Female
13698_28	negative	rectal	Female
13700_10	positive	rectal	Female
13711_10	negative	rectal	Female
13713_164	NA	rectal	Female
13717_15	positive	rectal	Female
13719_19	negative	rectal	Female
13720_95	positive	rectal	Female
13724_27	negative	rectal	Female
13726_4	NA	rectal	Female
13727_44	NA	rectal	Female
13728_19	NA	rectal	Female
13729_26	negative	rectal	Female
13733_5	positive	rectal	Female
13738_8	negative	rectal	Female
13748_4	negative	rectal	Female
13926_1	positive	rectal	Female
13929_27	positive	rectal	Female
13930_3	positive	rectal	Female
13931_22	NA	rectal	Female
13934_3	negative	rectal	Female
13936_24	NA	rectal	Female
13946_8	positive	rectal	Female
13947_371	positive	rectal	Female
13948_50	NA	rectal	Female
13950_9	positive	rectal	Female
13954_9	NA	rectal	Female
13959_7	positive	rectal	Female
13961_18	negative	rectal	Female
13963_7	NA	rectal	Female
13966_30	negative	rectal	Female
13969_24	NA	rectal	Female
13973_62	positive	rectal	Female
13975_56	NA	rectal	Female
13982_33	positive	rectal	Female
13983_27	positive	rectal	Female
13985_12	negative	rectal	Female
13986_6	negative	rectal	Female
13988_67	negative	rectal	Female
13991_47	NA	rectal	Female
13992_12	NA	rectal	Female
13993_20	negative	rectal	Female
13998_26	positive	rectal	Female
14002_18	positive	rectal	Female
14006_36	negative	rectal	Female
14007_22	negative	rectal	Female
14008_22	positive	rectal	Female
14009_65	positive	rectal	Female
14011_17	positive	rectal	Female
14013_11	NA	rectal	Female
14021_81	positive	rectal	Female
14024_196	negative	rectal	Female
14025_18	positive	rectal	Female
14039_33	NA	rectal	Female
14047_78	negative	rectal	Female
14048_7	negative	rectal	Female
14054_17	negative	rectal	Female
14063_17	NA	rectal	Female
14066_49	negative	rectal	Female
14067_6	positive	rectal	Female
14069_61	positive	rectal	Female
14079_14	negative	rectal	Female
14082_56	positive	rectal	Female
14090_23	NA	rectal	Female
14091_42	positive	rectal	Female
14100_63	negative	rectal	Female
14107_1	positive	rectal	Female
14111_15	NA	rectal	Female
14112_40	negative	rectal	Female
14115_34	NA	rectal	Female
14123_34	negative	rectal	Female
14131_37	positive	rectal	Female
14132_21	NA	rectal	Female
14146_92	NA	rectal	Female
14151_4	negative	rectal	Female
14153_8	positive	rectal	Female
14157_21	NA	rectal	Female
14158_17	positive	rectal	Female
14175_78	negative	rectal	Female
14192_31	NA	rectal	Female
14203_3	negative	rectal	Female
14205_6	NA	rectal	Female
14208_3	negative	rectal	Female
14226_120	positive	rectal	Female
14227_21	positive	rectal	Female
14246_50	negative	rectal	Female
14249_68	NA	rectal	Female
14260_112	negative	rectal	Female
14268_4	positive	rectal	Female
14271_23	negative	rectal	Female
14283_12	NA	rectal	Female
14284_23	NA	rectal	Female
14287_6	positive	rectal	Female
14291_53	NA	rectal	Female
14294_61	negative	rectal	Female
14309_8	positive	rectal	Female
14318_1	negative	rectal	Female
14326_4	positive	rectal	Female
14329_4	NA	rectal	Female
14332_3	NA	rectal	Female
14337_1	positive	rectal	Female
14341_8	positive	rectal	Female
14599_18	negative	rectal	Female
14603_51	positive	rectal	Female
14614_41	negative	rectal	Female
14615_46	NA	rectal	Female
14616_16	NA	rectal	Female
14618_26	negative	rectal	Female
14619_8	negative	rectal	Female
14623_26	positive	rectal	Female
14624_51	NA	rectal	Female
14634_13	negative	rectal	Female
14636_25	positive	rectal	Female
14655_1	positive	rectal	Female
14663_44	positive	rectal	Female
14675_20	positive	rectal	Female
14684_17	positive	rectal	Female
14688_6	NA	rectal	Female
14689_3	negative	rectal	Female
14705_1	NA	rectal	Female
14711_27	negative	rectal	Female
14713_46	negative	rectal	Female
14748_31	positive	rectal	Female
15298_199	NA	rectal	Female
15299_102	NA	rectal	Female
15300_66	NA	rectal	Female
15303_63	NA	rectal	Female
15304_1	negative	rectal	Female
15305_7	negative	rectal	Female
15308_108	negative	rectal	Female
15312_14	NA	rectal	Female
15318_75	positive	rectal	Female
15319_226	NA	rectal	Female
15321_8	NA	rectal	Female
15324_58	positive	rectal	Female
15326_64	positive	rectal	Female
15329_167	NA	rectal	Female
15331_47	positive	rectal	Female
15333_11	positive	rectal	Female
15336_7	negative	rectal	Female
15367_38	negative	rectal	Female
15368_3	positive	rectal	Female
15372_43	NA	rectal	Female
15374_15	negative	rectal	Female
15375_49	positive	rectal	Female
15376_134	positive	rectal	Female
15381_45	NA	rectal	Female
15384_15	negative	rectal	Female
15385_116	positive	rectal	Female
15389_1	NA	rectal	Female
15391_114	negative	rectal	Female
15395_15	negative	rectal	Female
15402_2	NA	rectal	Female
15405_23	NA	rectal	Female
15414_316	positive	rectal	Female
15418_25	negative	rectal	Female
15422_12	NA	rectal	Female
15427_35	positive	rectal	Female
15432_1	positive	rectal	Female
15437_11	negative	rectal	Female
15440_57	negative	rectal	Female
15441_6	negative	rectal	Female
15444_45	negative	rectal	Female
15448_47	NA	rectal	Female
15449_33	negative	rectal	Female
15452_5	negative	rectal	Female
15455_40	negative	rectal	Female
15457_14	NA	rectal	Female
15460_9	NA	rectal	Female
15467_10	positive	rectal	Female
15468_14	positive	rectal	Female
15472_16	positive	rectal	Female
15475_4	negative	rectal	Female
15481_45	positive	rectal	Female
15482_12	NA	rectal	Female
15483_377	negative	rectal	Female
15486_126	negative	rectal	Female
15499_11	positive	rectal	Female
15503_15	positive	rectal	Female
15504_39	negative	rectal	Female
15506_34	negative	rectal	Female
15511_37	negative	rectal	Female
15514_26	positive	rectal	Female
15515_2	positive	rectal	Female
15516_12	negative	rectal	Female
15522_2	positive	rectal	Female
15523_9	negative	rectal	Female
15525_294	positive	rectal	Female
15526_33	positive	rectal	Female
15530_33	positive	rectal	Female
15533_97	positive	rectal	Female
15535_3	positive	rectal	Female
15542_19	negative	rectal	Female
15544_25	positive	rectal	Female
15548_35	negative	rectal	Female
15556_49	positive	rectal	Female
15559_5	negative	rectal	Female
15565_102	negative	rectal	Female
15566_10	positive	rectal	Female
15567_2	NA	rectal	Female
15569_15	negative	rectal	Female
15570_99	negative	rectal	Female
15573_110	positive	rectal	Female
15574_37	NA	rectal	Female
15580_2	negative	rectal	Female
15582_25	positive	rectal	Female
15583_18	negative	rectal	Female
15584_9	negative	rectal	Female
15585_304	negative	rectal	Female
15587_20	negative	rectal	Female
15591_28	NA	rectal	Female
15596_7	NA	rectal	Female
15603_20	NA	rectal	Female
15604_18	negative	rectal	Female
15606_19	positive	rectal	Female
15607_56	positive	rectal	Female
15610_72	positive	rectal	Female
15615_8	positive	rectal	Female
15622_13	negative	rectal	Female
15626_223	negative	rectal	Female
15627_83	NA	rectal	Female
15634_139	negative	rectal	Female
15635_4	positive	rectal	Female
15637_38	NA	rectal	Female
15640_54	NA	rectal	Female
15653_9	positive	rectal	Female
15666_21	NA	rectal	Female
15667_39	positive	rectal	Female
15669_7	positive	rectal	Female
15670_15	negative	rectal	Female
15674_3	negative	rectal	Female
15678_71	negative	rectal	Female
15692_300	negative	rectal	Female
15698_6	positive	rectal	Female
16043_30	positive	rectal	Female
16055_3	positive	rectal	Female
16057_6	positive	rectal	Female
16060_99	positive	rectal	Female
16074_12	positive	rectal	Female
16079_2	positive	rectal	Female
16288_17	positive	rectal	Female
16293_1	positive	rectal	Female
16296_43	negative	rectal	Female
16297_14	NA	rectal	Female
16298_84	NA	rectal	Female
16299_13	positive	rectal	Female
16300_4	positive	rectal	Female
16302_11	positive	rectal	Female
16305_10	negative	rectal	Female
16308_14	NA	rectal	Female
16315_105	negative	rectal	Female
16317_20	negative	rectal	Female
16318_12	negative	rectal	Female
16323_8	negative	rectal	Female
16536_3	NA	rectal	Female
16558_2	positive	rectal	Female
16561_9	negative	rectal	Female
16593_3	negative	rectal	Female
16597_11	NA	rectal	Female
16605_2	NA	rectal	Female
16606_85	negative	rectal	Female
16609_106	negative	rectal	Female
16612_28	positive	rectal	Female
16613_3	negative	rectal	Female
16616_137	negative	rectal	Female
16620_26	negative	rectal	Female
16760_2	positive	rectal	Female
16770_3	negative	rectal	Female
16773_29	negative	rectal	Female
16781_2	negative	rectal	Female
16785_45	negative	rectal	Female
16792_4	positive	rectal	Female
16805_5	positive	rectal	Female
16809_1	NA	rectal	Female
16818_200	negative	rectal	Female
16823_75	positive	rectal	Female
16825_20	positive	rectal	Female
16836_1	NA	rectal	Female
16845_15	negative	rectal	Female
16853_5	positive	rectal	Female
16856_79	negative	rectal	Female
16857_2	NA	rectal	Female
16858_384	negative	rectal	Female
16859_100	negative	rectal	Female
16867_76	negative	rectal	Female
16877_19	negative	rectal	Female
16882_27	negative	rectal	Female
16883_57	NA	rectal	Female
16890_37	negative	rectal	Female
16892_23	negative	rectal	Female
16899_59	NA	rectal	Female
16914_104	negative	rectal	Female
16919_1	NA	rectal	Female
16922_53	positive	rectal	Female
16926_44	positive	rectal	Female
16932_5	NA	rectal	Female
17137_160	positive	rectal	Female
17138_8	negative	rectal	Female
17148_7	negative	rectal	Female
17151_84	NA	rectal	Female
17152_10	negative	rectal	Female
17156_72	positive	rectal	Female
17161_1	NA	rectal	Female
17163_117	NA	rectal	Female
17164_15	positive	rectal	Female
17170_15	negative	rectal	Female
17175_5	negative	rectal	Female
17195_43	NA	rectal	Female
17196_5	negative	rectal	Female
17204_17	NA	rectal	Female
17205_21	positive	rectal	Female
17210_2	positive	rectal	Female
17231_1	negative	rectal	Female
17320_19	positive	rectal	Female
17325_10	positive	rectal	Female
17327_3	negative	rectal	Female
17329_2	negative	rectal	Female
17335_18	positive	rectal	Female
17341_89	negative	rectal	Female
17343_6	negative	rectal	Female
17345_12	NA	rectal	Female
17350_13	negative	rectal	Female
17356_34	NA	rectal	Female
17357_33	negative	rectal	Female
17366_6	negative	rectal	Female
17377_1	positive	rectal	Female
17383_4	positive	rectal	Female
17384_110	positive	rectal	Female
17387_27	NA	rectal	Female
17391_10	negative	rectal	Female
17393_13	negative	rectal	Female
17396_23	negative	rectal	Female
17397_8	negative	rectal	Female
17398_55	negative	rectal	Female
17400_71	negative	rectal	Female
17403_14	positive	rectal	Female
17404_5	positive	rectal	Female
17408_2	positive	rectal	Female
17410_5	positive	rectal	Female
17419_17	positive	rectal	Female
17436_193	positive	rectal	Female
17441_4	negative	rectal	Female
17447_52	positive	rectal	Female
17451_13	NA	rectal	Female
17455_42	positive	rectal	Female
17462_19	NA	rectal	Female
17467_1	negative	rectal	Female
17474_106	NA	rectal	Female
17475_18	negative	rectal	Female
17490_4	positive	rectal	Female
17505_125	positive	rectal	Female
17509_6	NA	rectal	Female
17510_7	negative	rectal	Female
17511_10	negative	rectal	Female
17514_48	NA	rectal	Female
17671_58	negative	rectal	Female
17675_17	positive	rectal	Female
17677_47	positive	rectal	Female
17682_1	negative	rectal	Female
17683_2	NA	rectal	Female
17685_9	negative	rectal	Female
17686_27	positive	rectal	Female
17692_2	negative	rectal	Female
17694_32	negative	rectal	Female
17696_1	negative	rectal	Female
17697_2	positive	rectal	Female
17698_15	negative	rectal	Female
17702_53	positive	rectal	Female
17703_40	negative	rectal	Female
17706_4	NA	rectal	Female
17724_3	NA	rectal	Female
17725_37	positive	rectal	Female
17735_130	positive	rectal	Female
17736_105	negative	rectal	Female
17737_7	negative	rectal	Female
17738_7	negative	rectal	Female
17748_21	negative	rectal	Female
17750_8	negative	rectal	Female
