sequence_id	direction_group	outcome	group
11654_77	NA	overall	Male
11657_86	NA	overall	Male
11664_32	NA	overall	Male
11666_72	negative	overall	Male
11667_29	NA	overall	Male
11671_19	NA	overall	Male
11678_105	negative	overall	Male
11682_7	negative	overall	Male
11683_19	NA	overall	Male
11692_21	negative	overall	Male
11696_7	positive	overall	Male
11709_29	negative	overall	Male
11716_28	NA	overall	Male
11837_7	NA	overall	Male
11838_130	negative	overall	Male
11872_9	negative	overall	Male
11926_23	negative	overall	Male
11967_23	negative	overall	Male
11988_24	negative	overall	Male
12001_7	negative	overall	Male
12020_39	NA	overall	Male
12022_12	negative	overall	Male
12030_82	negative	overall	Male
12034_28	NA	overall	Male
12046_51	negative	overall	Male
12332_7	negative	overall	Male
12333_87	negative	overall	Male
12334_25	negative	overall	Male
12340_17	NA	overall	Male
12341_8	negative	overall	Male
12343_14	NA	overall	Male
12345_4	negative	overall	Male
12350_86	negative	overall	Male
12357_41	NA	overall	Male
12361_102	positive	overall	Male
12363_70	negative	overall	Male
12370_30	positive	overall	Male
12382_2	positive	overall	Male
12384_92	positive	overall	Male
12385_4	positive	overall	Male
12386_11	negative	overall	Male
12389_4	negative	overall	Male
12391_27	negative	overall	Male
12392_30	negative	overall	Male
12396_19	positive	overall	Male
12400_25	NA	overall	Male
12403_30	negative	overall	Male
12408_333	positive	overall	Male
12411_60	positive	overall	Male
12415_122	negative	overall	Male
12417_46	negative	overall	Male
12420_10	negative	overall	Male
12423_38	NA	overall	Male
12425_104	negative	overall	Male
12427_8	negative	overall	Male
12428_2	NA	overall	Male
12430_78	NA	overall	Male
12431_13	positive	overall	Male
12433_8	positive	overall	Male
12436_84	negative	overall	Male
12438_127	NA	overall	Male
12439_67	NA	overall	Male
12442_4	positive	overall	Male
12444_39	NA	overall	Male
12449_16	NA	overall	Male
12450_42	positive	overall	Male
12451_62	negative	overall	Male
12452_32	negative	overall	Male
12455_48	negative	overall	Male
12456_5	negative	overall	Male
12457_10	negative	overall	Male
12459_13	negative	overall	Male
12460_18	positive	overall	Male
12461_8	negative	overall	Male
12462_20	NA	overall	Male
12463_7	negative	overall	Male
12469_19	positive	overall	Male
12475_48	positive	overall	Male
12478_15	NA	overall	Male
12482_5	negative	overall	Male
12484_67	negative	overall	Male
12488_9	positive	overall	Male
12497_29	NA	overall	Male
12499_108	negative	overall	Male
12500_88	positive	overall	Male
12503_5	negative	overall	Male
12504_26	negative	overall	Male
12513_8	NA	overall	Male
12515_45	negative	overall	Male
12516_13	negative	overall	Male
12517_52	positive	overall	Male
12522_6	negative	overall	Male
12527_50	negative	overall	Male
12528_40	negative	overall	Male
12530_14	positive	overall	Male
12531_5	negative	overall	Male
12533_135	negative	overall	Male
12537_88	negative	overall	Male
12538_19	NA	overall	Male
12540_25	positive	overall	Male
12546_1	positive	overall	Male
12551_3	positive	overall	Male
12553_5	NA	overall	Male
12556_7	NA	overall	Male
12558_3	positive	overall	Male
12560_9	negative	overall	Male
12563_2	NA	overall	Male
12569_25	NA	overall	Male
12571_14	negative	overall	Male
12573_80	positive	overall	Male
12575_30	positive	overall	Male
12577_100	NA	overall	Male
12583_77	NA	overall	Male
12585_39	negative	overall	Male
12591_27	NA	overall	Male
12594_5	negative	overall	Male
12604_16	negative	overall	Male
12605_1	positive	overall	Male
12612_37	negative	overall	Male
12621_55	negative	overall	Male
12623_84	negative	overall	Male
12630_8	positive	overall	Male
12632_14	positive	overall	Male
12635_9	positive	overall	Male
12636_113	NA	overall	Male
12637_7	NA	overall	Male
12641_3	negative	overall	Male
12647_52	NA	overall	Male
12650_43	negative	overall	Male
12652_37	NA	overall	Male
12656_1	positive	overall	Male
12657_2	positive	overall	Male
12658_72	negative	overall	Male
12659_13	NA	overall	Male
12661_44	NA	overall	Male
12662_82	NA	overall	Male
12663_1	negative	overall	Male
12664_19	NA	overall	Male
12667_2	negative	overall	Male
12668_7	negative	overall	Male
12669_30	NA	overall	Male
12671_35	negative	overall	Male
12675_14	positive	overall	Male
12681_63	positive	overall	Male
12682_5	positive	overall	Male
12683_156	NA	overall	Male
12684_5	NA	overall	Male
12685_57	positive	overall	Male
12686_15	NA	overall	Male
12687_2	negative	overall	Male
12689_56	NA	overall	Male
12690_33	negative	overall	Male
12692_56	NA	overall	Male
12693_2	negative	overall	Male
12696_166	NA	overall	Male
12698_72	NA	overall	Male
12700_9	NA	overall	Male
12705_9	NA	overall	Male
12706_2	negative	overall	Male
12708_91	negative	overall	Male
12709_63	negative	overall	Male
12711_19	NA	overall	Male
12712_9	NA	overall	Male
12713_365	negative	overall	Male
12714_38	positive	overall	Male
12715_30	negative	overall	Male
12716_3	negative	overall	Male
12717_65	positive	overall	Male
12718_43	NA	overall	Male
12721_4	NA	overall	Male
12729_12	NA	overall	Male
12734_112	NA	overall	Male
12735_39	NA	overall	Male
12738_43	negative	overall	Male
12743_18	NA	overall	Male
12750_9	negative	overall	Male
12758_47	negative	overall	Male
12760_34	negative	overall	Male
12761_12	NA	overall	Male
12763_69	positive	overall	Male
12768_3	positive	overall	Male
12775_6	negative	overall	Male
12779_30	NA	overall	Male
12781_2	NA	overall	Male
12783_29	negative	overall	Male
12784_10	NA	overall	Male
12786_61	positive	overall	Male
12790_10	negative	overall	Male
12793_4	NA	overall	Male
12795_2	NA	overall	Male
12798_46	NA	overall	Male
12799_65	NA	overall	Male
12800_5	negative	overall	Male
12801_33	NA	overall	Male
12807_89	NA	overall	Male
12808_103	NA	overall	Male
12811_55	NA	overall	Male
12813_18	positive	overall	Male
12818_159	negative	overall	Male
12820_1	negative	overall	Male
12821_6	NA	overall	Male
12826_5	positive	overall	Male
12827_37	negative	overall	Male
12842_43	NA	overall	Male
12844_10	NA	overall	Male
12845_18	negative	overall	Male
12848_9	NA	overall	Male
12851_5	negative	overall	Male
12855_16	positive	overall	Male
12859_33	positive	overall	Male
12867_40	NA	overall	Male
12873_11	NA	overall	Male
12881_17	negative	overall	Male
12892_10	negative	overall	Male
12894_3	negative	overall	Male
12904_180	NA	overall	Male
12923_51	negative	overall	Male
12925_105	negative	overall	Male
12931_16	NA	overall	Male
12933_17	negative	overall	Male
12934_1	positive	overall	Male
12940_35	positive	overall	Male
12945_33	negative	overall	Male
12957_62	NA	overall	Male
12970_35	negative	overall	Male
12976_49	negative	overall	Male
12986_12	negative	overall	Male
12990_39	NA	overall	Male
12991_49	negative	overall	Male
12993_21	negative	overall	Male
13007_66	negative	overall	Male
13011_20	negative	overall	Male
13022_20	negative	overall	Male
13025_4	negative	overall	Male
13027_20	NA	overall	Male
13032_1	negative	overall	Male
13039_1	negative	overall	Male
13041_47	NA	overall	Male
13042_7	negative	overall	Male
13053_6	negative	overall	Male
13062_4	NA	overall	Male
13067_5	positive	overall	Male
13068_139	negative	overall	Male
13083_18	positive	overall	Male
13085_18	NA	overall	Male
13088_397	negative	overall	Male
13090_17	negative	overall	Male
13093_6	negative	overall	Male
13094_75	positive	overall	Male
13095_51	negative	overall	Male
13097_11	negative	overall	Male
13098_93	negative	overall	Male
13101_60	NA	overall	Male
13105_7	negative	overall	Male
13107_9	negative	overall	Male
13109_82	positive	overall	Male
13111_79	negative	overall	Male
13112_179	positive	overall	Male
13114_50	positive	overall	Male
13118_5	positive	overall	Male
13122_19	positive	overall	Male
13123_3	negative	overall	Male
13124_20	negative	overall	Male
13126_52	positive	overall	Male
13130_150	NA	overall	Male
13131_5	negative	overall	Male
13132_14	negative	overall	Male
13229_20	negative	overall	Male
13242_134	negative	overall	Male
13374_4	negative	overall	Male
13377_3	negative	overall	Male
13384_110	NA	overall	Male
13386_248	negative	overall	Male
13387_55	negative	overall	Male
13399_33	positive	overall	Male
13405_61	negative	overall	Male
13412_5	NA	overall	Male
13422_66	negative	overall	Male
13429_3	negative	overall	Male
13430_50	NA	overall	Male
13431_74	NA	overall	Male
13434_172	NA	overall	Male
13435_31	negative	overall	Male
13436_54	NA	overall	Male
13441_30	negative	overall	Male
13447_42	negative	overall	Male
13449_25	NA	overall	Male
13450_49	negative	overall	Male
13451_2	NA	overall	Male
13463_1	negative	overall	Male
13465_5	positive	overall	Male
13468_5	NA	overall	Male
13470_43	negative	overall	Male
13474_40	NA	overall	Male
13476_16	NA	overall	Male
13477_65	positive	overall	Male
13481_24	NA	overall	Male
13490_1	negative	overall	Male
13492_44	NA	overall	Male
13497_34	positive	overall	Male
13498_1	negative	overall	Male
13502_2	negative	overall	Male
13503_19	NA	overall	Male
13506_10	negative	overall	Male
13507_51	negative	overall	Male
13509_5	NA	overall	Male
13512_28	NA	overall	Male
13513_174	NA	overall	Male
13519_112	negative	overall	Male
13525_17	negative	overall	Male
13529_39	negative	overall	Male
13530_5	NA	overall	Male
13532_25	NA	overall	Male
13539_131	negative	overall	Male
13540_1	negative	overall	Male
13544_9	NA	overall	Male
13545_97	negative	overall	Male
13547_5	NA	overall	Male
13548_53	negative	overall	Male
13549_15	negative	overall	Male
13554_78	negative	overall	Male
13557_3	negative	overall	Male
13561_5	NA	overall	Male
13563_259	NA	overall	Male
13565_2	positive	overall	Male
13566_2	negative	overall	Male
13573_5	NA	overall	Male
13574_50	negative	overall	Male
13575_40	negative	overall	Male
13587_10	positive	overall	Male
13588_11	NA	overall	Male
13589_10	negative	overall	Male
13590_1	negative	overall	Male
13594_158	NA	overall	Male
13595_20	negative	overall	Male
13596_3	negative	overall	Male
13599_15	negative	overall	Male
13604_27	negative	overall	Male
13605_16	negative	overall	Male
13610_9	negative	overall	Male
13612_7	NA	overall	Male
13613_23	negative	overall	Male
13614_6	positive	overall	Male
13618_15	negative	overall	Male
13620_10	negative	overall	Male
13622_16	NA	overall	Male
13625_19	NA	overall	Male
13628_58	positive	overall	Male
13645_14	negative	overall	Male
13650_11	positive	overall	Male
13653_335	negative	overall	Male
13654_1	NA	overall	Male
13657_2	positive	overall	Male
13659_36	positive	overall	Male
13669_6	positive	overall	Male
13671_40	negative	overall	Male
13672_3	negative	overall	Male
13673_21	negative	overall	Male
13676_46	negative	overall	Male
13681_173	negative	overall	Male
13686_2	negative	overall	Male
13692_154	positive	overall	Male
13698_28	negative	overall	Male
13711_10	negative	overall	Male
13713_164	NA	overall	Male
13717_15	positive	overall	Male
13724_27	negative	overall	Male
13726_4	NA	overall	Male
13727_44	NA	overall	Male
13728_19	NA	overall	Male
13733_5	negative	overall	Male
13738_8	negative	overall	Male
13744_37	negative	overall	Male
13748_4	negative	overall	Male
13929_27	positive	overall	Male
13930_3	positive	overall	Male
13931_22	NA	overall	Male
13934_3	negative	overall	Male
13936_24	NA	overall	Male
13941_82	negative	overall	Male
13944_3	negative	overall	Male
13947_371	positive	overall	Male
13948_50	NA	overall	Male
13954_9	NA	overall	Male
13955_33	negative	overall	Male
13959_7	positive	overall	Male
13961_18	negative	overall	Male
13963_7	NA	overall	Male
13966_30	negative	overall	Male
13969_24	NA	overall	Male
13975_56	NA	overall	Male
13977_28	negative	overall	Male
13982_33	negative	overall	Male
13983_27	negative	overall	Male
13984_23	negative	overall	Male
13985_12	negative	overall	Male
13991_47	NA	overall	Male
13992_12	NA	overall	Male
13993_20	positive	overall	Male
14006_36	negative	overall	Male
14011_17	positive	overall	Male
14012_17	negative	overall	Male
14013_11	NA	overall	Male
14021_81	positive	overall	Male
14024_196	negative	overall	Male
14025_18	negative	overall	Male
14026_24	negative	overall	Male
14028_22	negative	overall	Male
14039_33	NA	overall	Male
14045_12	negative	overall	Male
14056_4	negative	overall	Male
14063_17	NA	overall	Male
14067_6	positive	overall	Male
14069_61	negative	overall	Male
14070_56	negative	overall	Male
14076_74	positive	overall	Male
14079_14	negative	overall	Male
14082_56	negative	overall	Male
14090_23	NA	overall	Male
14094_29	negative	overall	Male
14100_63	positive	overall	Male
14107_1	positive	overall	Male
14111_15	NA	overall	Male
14112_40	negative	overall	Male
14115_34	NA	overall	Male
14116_129	negative	overall	Male
14120_2	negative	overall	Male
14121_24	negative	overall	Male
14123_34	negative	overall	Male
14131_37	negative	overall	Male
14132_21	NA	overall	Male
14133_93	positive	overall	Male
14134_49	negative	overall	Male
14135_3	negative	overall	Male
14136_234	positive	overall	Male
14143_8	negative	overall	Male
14144_3	negative	overall	Male
14146_92	NA	overall	Male
14156_33	positive	overall	Male
14157_21	NA	overall	Male
14158_17	positive	overall	Male
14192_31	NA	overall	Male
14197_2	negative	overall	Male
14203_3	positive	overall	Male
14204_55	positive	overall	Male
14205_6	NA	overall	Male
14206_28	negative	overall	Male
14208_3	negative	overall	Male
14216_35	negative	overall	Male
14226_120	negative	overall	Male
14229_5	negative	overall	Male
14245_195	negative	overall	Male
14249_68	NA	overall	Male
14260_112	positive	overall	Male
14268_4	positive	overall	Male
14271_23	positive	overall	Male
14273_19	negative	overall	Male
14283_12	NA	overall	Male
14284_23	NA	overall	Male
14291_53	NA	overall	Male
14318_1	negative	overall	Male
14329_4	NA	overall	Male
14331_262	negative	overall	Male
14332_3	NA	overall	Male
14334_3	negative	overall	Male
14337_1	positive	overall	Male
14614_41	positive	overall	Male
14615_46	NA	overall	Male
14616_16	NA	overall	Male
14619_8	negative	overall	Male
14624_51	NA	overall	Male
14631_22	negative	overall	Male
14634_13	negative	overall	Male
14636_25	negative	overall	Male
14662_6	positive	overall	Male
14663_44	positive	overall	Male
14670_1	positive	overall	Male
14684_17	positive	overall	Male
14685_17	positive	overall	Male
14688_6	NA	overall	Male
14705_1	NA	overall	Male
14708_59	negative	overall	Male
14711_27	negative	overall	Male
14747_9	negative	overall	Male
15298_199	NA	overall	Male
15299_102	NA	overall	Male
15300_66	NA	overall	Male
15303_63	NA	overall	Male
15304_1	negative	overall	Male
15306_20	negative	overall	Male
15308_108	negative	overall	Male
15310_61	negative	overall	Male
15312_14	NA	overall	Male
15316_262	negative	overall	Male
15318_75	negative	overall	Male
15319_226	NA	overall	Male
15321_8	NA	overall	Male
15322_35	negative	overall	Male
15326_64	negative	overall	Male
15329_167	NA	overall	Male
15331_47	positive	overall	Male
15333_11	positive	overall	Male
15343_337	positive	overall	Male
15346_31	negative	overall	Male
15361_37	negative	overall	Male
15363_32	negative	overall	Male
15365_41	negative	overall	Male
15367_38	negative	overall	Male
15368_3	positive	overall	Male
15370_5	negative	overall	Male
15372_43	NA	overall	Male
15374_15	negative	overall	Male
15375_49	positive	overall	Male
15376_134	negative	overall	Male
15381_45	NA	overall	Male
15383_200	positive	overall	Male
15384_15	negative	overall	Male
15385_116	negative	overall	Male
15387_44	positive	overall	Male
15388_24	negative	overall	Male
15389_1	NA	overall	Male
15390_3	negative	overall	Male
15391_114	negative	overall	Male
15395_15	positive	overall	Male
15402_2	NA	overall	Male
15405_23	NA	overall	Male
15414_316	negative	overall	Male
15416_54	negative	overall	Male
15419_15	negative	overall	Male
15422_12	NA	overall	Male
15430_165	negative	overall	Male
15437_11	negative	overall	Male
15444_45	negative	overall	Male
15446_25	negative	overall	Male
15448_47	NA	overall	Male
15449_33	positive	overall	Male
15452_5	positive	overall	Male
15453_3	positive	overall	Male
15455_40	negative	overall	Male
15457_14	NA	overall	Male
15460_9	NA	overall	Male
15462_28	positive	overall	Male
15466_30	positive	overall	Male
15467_10	positive	overall	Male
15470_11	negative	overall	Male
15472_16	positive	overall	Male
15475_4	positive	overall	Male
15476_6	negative	overall	Male
15480_2	negative	overall	Male
15481_45	positive	overall	Male
15482_12	NA	overall	Male
15486_126	positive	overall	Male
15491_20	positive	overall	Male
15495_9	positive	overall	Male
15497_9	negative	overall	Male
15503_15	positive	overall	Male
15504_39	negative	overall	Male
15509_2	positive	overall	Male
15511_37	negative	overall	Male
15513_108	negative	overall	Male
15515_2	positive	overall	Male
15516_12	negative	overall	Male
15521_4	negative	overall	Male
15525_294	negative	overall	Male
15526_33	positive	overall	Male
15530_33	negative	overall	Male
15533_97	positive	overall	Male
15540_6	positive	overall	Male
15553_22	negative	overall	Male
15556_49	negative	overall	Male
15558_63	positive	overall	Male
15559_5	positive	overall	Male
15565_102	negative	overall	Male
15567_2	NA	overall	Male
15569_15	positive	overall	Male
15573_110	negative	overall	Male
15574_37	NA	overall	Male
15579_26	positive	overall	Male
15580_2	positive	overall	Male
15582_25	positive	overall	Male
15583_18	negative	overall	Male
15585_304	negative	overall	Male
15587_20	positive	overall	Male
15591_28	NA	overall	Male
15596_7	NA	overall	Male
15603_20	NA	overall	Male
15604_18	negative	overall	Male
15607_56	positive	overall	Male
15610_72	positive	overall	Male
15613_16	negative	overall	Male
15614_168	positive	overall	Male
15620_4	positive	overall	Male
15626_223	negative	overall	Male
15627_83	NA	overall	Male
15634_139	negative	overall	Male
15635_4	positive	overall	Male
15637_38	NA	overall	Male
15640_54	NA	overall	Male
15641_20	negative	overall	Male
15644_1	negative	overall	Male
15653_9	negative	overall	Male
15666_21	NA	overall	Male
15667_39	positive	overall	Male
15670_15	negative	overall	Male
15675_3	negative	overall	Male
15678_71	negative	overall	Male
15686_49	negative	overall	Male
15688_30	negative	overall	Male
16021_30	negative	overall	Male
16035_8	negative	overall	Male
16049_43	negative	overall	Male
16057_6	positive	overall	Male
16060_99	positive	overall	Male
16079_2	negative	overall	Male
16081_38	negative	overall	Male
16288_17	negative	overall	Male
16293_1	negative	overall	Male
16297_14	NA	overall	Male
16298_84	NA	overall	Male
16302_11	positive	overall	Male
16305_10	negative	overall	Male
16307_22	positive	overall	Male
16308_14	NA	overall	Male
16309_30	negative	overall	Male
16315_105	negative	overall	Male
16317_20	negative	overall	Male
16318_12	positive	overall	Male
16322_10	positive	overall	Male
16324_38	negative	overall	Male
16536_3	NA	overall	Male
16551_14	negative	overall	Male
16558_2	negative	overall	Male
16585_16	negative	overall	Male
16587_1	negative	overall	Male
16588_10	negative	overall	Male
16591_71	negative	overall	Male
16593_3	positive	overall	Male
16594_44	negative	overall	Male
16597_11	NA	overall	Male
16605_2	NA	overall	Male
16606_85	negative	overall	Male
16607_78	positive	overall	Male
16609_106	negative	overall	Male
16610_13	negative	overall	Male
16614_27	positive	overall	Male
16746_12	negative	overall	Male
16749_79	negative	overall	Male
16753_46	positive	overall	Male
16754_40	negative	overall	Male
16755_195	negative	overall	Male
16760_2	positive	overall	Male
16765_52	negative	overall	Male
16770_3	negative	overall	Male
16773_29	positive	overall	Male
16785_45	negative	overall	Male
16792_4	positive	overall	Male
16805_5	positive	overall	Male
16809_1	NA	overall	Male
16814_13	negative	overall	Male
16818_200	positive	overall	Male
16828_8	negative	overall	Male
16836_1	NA	overall	Male
16852_10	negative	overall	Male
16853_5	negative	overall	Male
16856_79	positive	overall	Male
16857_2	NA	overall	Male
16872_248	negative	overall	Male
16882_27	negative	overall	Male
16883_57	NA	overall	Male
16899_59	NA	overall	Male
16914_104	negative	overall	Male
16915_153	positive	overall	Male
16918_198	positive	overall	Male
16919_1	NA	overall	Male
16932_5	NA	overall	Male
17138_8	positive	overall	Male
17140_57	positive	overall	Male
17151_84	NA	overall	Male
17153_46	negative	overall	Male
17155_1	negative	overall	Male
17156_72	positive	overall	Male
17161_1	NA	overall	Male
17163_117	NA	overall	Male
17164_15	positive	overall	Male
17165_1	negative	overall	Male
17170_15	negative	overall	Male
17195_43	NA	overall	Male
17204_17	NA	overall	Male
17209_27	negative	overall	Male
17327_3	positive	overall	Male
17329_2	positive	overall	Male
17332_3	negative	overall	Male
17341_89	negative	overall	Male
17345_12	NA	overall	Male
17348_5	negative	overall	Male
17350_13	negative	overall	Male
17356_34	NA	overall	Male
17357_33	negative	overall	Male
17366_6	negative	overall	Male
17367_5	negative	overall	Male
17383_4	negative	overall	Male
17384_110	positive	overall	Male
17387_27	NA	overall	Male
17391_10	positive	overall	Male
17393_13	negative	overall	Male
17396_23	negative	overall	Male
17404_5	positive	overall	Male
17410_5	positive	overall	Male
17432_25	negative	overall	Male
17441_4	negative	overall	Male
17449_23	negative	overall	Male
17451_13	NA	overall	Male
17453_34	negative	overall	Male
17454_15	negative	overall	Male
17462_19	NA	overall	Male
17467_1	negative	overall	Male
17468_1	negative	overall	Male
17474_106	NA	overall	Male
17475_18	negative	overall	Male
17490_4	positive	overall	Male
17495_141	negative	overall	Male
17509_6	NA	overall	Male
17510_7	negative	overall	Male
17511_10	negative	overall	Male
17513_11	negative	overall	Male
